uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability,5_class_probability,6_class_probability,7_class_probability,8_class_probability,9_class_probability
-526.171,1,0.053866126,8,0.4643126,0.011023192,0.053866126,0.020102125,0.25435728,0.048258428,0.017624702,0.040278044,0.05561606,0.4643126,0.03456139
-542.9119,8,0.72416556,8,0.72416556,0.067928925,0.002235211,0.026390303,0.0033920747,0.02121411,0.0057643717,0.12169794,0.009973728,0.72416556,0.017237827
124.755905,2,0.8308384,2,0.8308384,0.038942605,0.010972715,0.8308384,0.006155658,0.010406712,0.027109642,0.014320437,0.026445543,0.00936246,0.025445884
-797.5291,4,0.7756743,4,0.7756743,0.025996717,0.004951926,0.013624572,0.018575791,0.7756743,0.043122638,0.047447804,0.041443434,0.0032005124,0.025962392
-819.34973,9,0.6088298,9,0.6088298,0.004201692,0.012054502,0.010453351,0.05401393,0.060727105,0.0053666714,0.12634991,0.005406628,0.11259639,0.6088298
-721.2435,8,0.21767733,3,0.6974159,0.0033683924,0.014086225,0.003956731,0.6974159,0.030117348,0.008601947,0.014962425,0.007892186,0.21767733,0.001921566
-626.9623,9,0.93389595,9,0.93389595,0.00500748,0.005578193,0.0021478662,0.0016218851,0.0063687656,0.00294596,0.0046894946,0.03521545,0.0025289373,0.93389595
-32.582497,5,0.9618373,5,0.9618373,0.004122573,0.004946911,0.011677499,0.0030982597,0.005571076,0.9618373,0.0011502263,0.0017193096,0.003043473,0.0028334598
-710.7244,8,0.7753572,8,0.7753572,0.007838843,0.006294481,0.004693182,0.16473092,0.017502144,0.0076188575,0.014914196,0.00039696708,0.7753572,0.0006532104
-1097.2751,9,0.51778716,9,0.51778716,0.005528804,0.030177768,0.077507906,0.042590298,0.097939715,0.031108944,0.01519829,0.062450934,0.11971022,0.51778716
-435.13922,9,0.70600283,9,0.70600283,0.03689503,0.008766565,0.048471592,0.022802327,0.013475717,0.011015945,0.08817841,0.018195758,0.046195835,0.70600283
-377.23993,4,0.46949962,4,0.46949962,0.0059943832,0.005752627,0.007112738,0.011300366,0.46949962,0.009477051,0.0018047465,0.4684187,0.010954785,0.009685038
-355.54556,2,0.7449759,2,0.7449759,0.06321711,0.010896484,0.7449759,0.017107327,0.03797562,0.01128217,0.039511368,0.02762888,0.02623486,0.021170145
-619.2634,0,0.8260709,0,0.8260709,0.8260709,0.020311017,0.0055740164,0.018415678,0.012315254,0.00080604467,0.0010940388,0.00034047276,0.10991315,0.0051593673
-723.7728,6,0.44133604,6,0.44133604,0.03880162,0.15650421,0.05959953,0.0299272,0.018908754,0.04846801,0.44133604,0.065040715,0.06290579,0.07850813
-779.3545,7,0.91577,7,0.91577,0.0015162756,0.03681289,0.015177146,0.022610256,0.0009376893,0.0015100935,0.004394214,0.91577,0.0011760149,9.5342046e-05
-657.18805,8,0.7663755,8,0.7663755,0.014537599,0.09458872,0.02614114,0.023485234,0.008052494,0.01746843,0.038202085,0.0030729407,0.7663755,0.008075825
-441.3368,6,0.21402515,7,0.51397896,0.007687497,0.03340411,0.01951416,0.12815863,0.014150326,0.013986328,0.21402515,0.51397896,0.024046527,0.031048272
-30.318726,1,0.559127,1,0.559127,0.071220405,0.559127,0.02064118,0.008840554,0.004675982,0.0813993,0.012612918,0.23097606,0.0017038574,0.008802763
-292.8531,0,0.66931075,0,0.66931075,0.66931075,0.035070077,0.029336361,0.07414517,0.036465876,0.014650703,0.009276742,0.005088609,0.0041957716,0.12246
-381.03342,5,0.69803447,5,0.69803447,0.010874928,0.017327042,0.1283708,0.014015034,0.040480584,0.69803447,0.002944215,0.034078505,0.03018986,0.023684656
