uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability,5_class_probability,6_class_probability,7_class_probability,8_class_probability,9_class_probability
-526.171,1,0.31486356,7,0.3859183,0.0001542314,0.31486356,0.0028550166,0.062302426,0.0010513907,9.31532e-06,0.027702559,0.3859183,0.026535405,0.17860782
-542.9119,8,0.99984336,8,0.99984336,2.2863862e-08,7.6801354e-07,1.0142464e-09,1.1621235e-08,1.22764146e-08,1.7552136e-09,0.00011558192,3.925444e-05,0.99984336,9.282141e-07
124.755905,2,0.99961686,2,0.99961686,9.481151e-08,1.1150642e-07,0.99961686,9.175443e-10,8.235073e-08,8.760302e-09,2.0137832e-06,0.00038060895,6.261902e-08,1.06187294e-07
-797.5291,4,0.999984,4,0.999984,9.846636e-07,3.8524547e-07,9.5252826e-11,7.062211e-07,0.999984,1.28249885e-05,3.3333713e-08,9.2251804e-07,1.0426108e-08,1.4350039e-07
-819.34973,9,0.26633492,8,0.7016365,0.004666653,0.008634562,6.6443063e-06,0.014738277,0.0005187168,0.00019248936,0.0019231329,0.001348109,0.7016365,0.26633492
-721.2435,8,0.9788972,8,0.9788972,1.1684598e-08,0.015158448,1.1394108e-08,0.005665301,7.4537417e-07,2.5176938e-05,1.9962807e-05,0.0002331356,0.9788972,5.665554e-08
-626.9623,9,0.99717724,9,0.99717724,1.2450724e-07,0.000856294,1.710258e-05,3.7629013e-06,8.204933e-07,1.6423128e-07,0.00016682477,0.00028529976,0.0014923497,0.99717724
-32.582497,5,0.9998357,5,0.9998357,3.064686e-08,0.00014006344,1.11824356e-07,4.328454e-06,1.547627e-05,0.9998357,6.5667155e-10,1.2015912e-08,2.6318103e-06,1.5619974e-06
-710.7244,8,0.99673873,8,0.99673873,0.00015289674,0.0030268445,2.5117124e-06,6.6606867e-06,2.3023208e-07,4.034172e-05,1.5940852e-05,1.547853e-05,0.99673873,3.3228147e-07
-1097.2751,9,0.05886987,8,0.8929772,1.807718e-07,0.007823518,3.1898828e-05,0.000105177176,6.601083e-06,8.699585e-05,0.001573053,0.038525544,0.8929772,0.05886987
-435.13922,9,0.9896973,9,0.9896973,5.909667e-07,8.364687e-05,0.00026672633,4.511734e-05,5.0776158e-05,1.1771643e-06,0.0071494565,0.00015695966,0.0025483181,0.9896973
-377.23993,4,0.99797374,4,0.99797374,1.290346e-08,2.9313114e-06,1.8066787e-07,4.86824e-11,0.99797374,1.1395276e-07,2.4463372e-05,0.0019787871,3.317633e-09,1.9705576e-05
-355.54556,2,0.9999981,2,0.9999981,6.029461e-11,1.7699836e-08,0.9999981,6.785101e-13,3.9389814e-11,1.9743228e-11,4.8353597e-09,1.912351e-06,1.2325494e-09,4.7261495e-10
-619.2634,0,0.98577267,0,0.98577267,0.98577267,0.0033025215,1.0694954e-07,0.0016200669,0.008594734,1.8611597e-06,5.4256284e-06,1.2398641e-05,2.7465361e-05,0.00066278374
-723.7728,6,0.99615115,6,0.99615115,6.09574e-09,0.00380629,4.1759963e-06,3.6989144e-07,2.7440538e-07,1.7018648e-09,0.99615115,3.385234e-05,3.8173735e-06,7.856674e-08
-779.3545,7,0.99956983,7,0.99956983,5.027587e-10,0.00041487275,1.8631815e-06,1.22930105e-05,6.011826e-08,6.2905374e-09,7.353493e-07,0.99956983,2.0635785e-07,5.3056297e-08
-657.18805,8,0.8373835,8,0.8373835,0.0147922095,0.10509338,5.0051873e-05,0.026284313,0.00020633891,0.0015747441,5.2741434e-05,0.0145425955,0.8373835,2.0137875e-05
-441.3368,6,0.0371572,7,0.70337623,1.5050064e-05,0.15145001,0.0036000155,0.087133296,0.0007060776,4.339775e-06,0.0371572,0.70337623,0.0036015005,0.0129562495
-30.318726,1,0.9930889,1,0.9930889,8.9335e-05,0.9930889,4.567984e-05,0.00039750914,5.1292016e-05,0.00025383584,0.0049799127,0.00065401563,0.00043641808,3.0635617e-06
-292.8531,0,0.25271642,8,0.7339291,0.25271642,0.009740563,1.2455005e-09,0.0027881176,0.00017954216,8.07211e-05,8.6115815e-06,5.4623397e-06,0.7339291,0.0005514898
-381.03342,5,0.9999279,5,0.9999279,7.0660214e-08,4.8831167e-05,7.710935e-07,3.223126e-07,1.47137e-05,0.9999279,8.080165e-09,7.1987483e-07,5.984851e-06,7.868893e-07
-769.7192,6,0.9999999,6,0.9999999,5.420739e-13,2.094276e-08,1.340766e-08,9.7717615e-12,1.5266274e-08,1.7300108e-12,0.9999999,8.005489e-08,2.174584e-09,5.970749e-12
-481.44437,8,0.9999745,8,0.9999745,5.289402e-09,1.674689e-05,2.1320333e-10,4.0547903e-09,2.1993989e-08,2.7442904e-06,3.8755783e-07,1.09712e-06,0.9999745,4.534631e-06
-29.853436,5,0.99979347,5,0.99979347,2.7798995e-07,0.00011002584,1.5405517e-06,9.323298e-06,6.3552194e-05,0.99979347,8.5348523e-07,2.4373592e-06,1.5687678e-05,2.7438327e-06
-511.02115,8,0.99992776,8,0.99992776,1.0611178e-07,4.7711137e-07,3.6743484e-09,3.9851216e-09,2.0071129e-08,1.7123729e-06,3.6705087e-06,5.891457e-06,0.99992776,6.02621e-05
-174.3325,5,0.9999877,5,0.9999877,1.921117e-07,7.746876e-06,7.7409646e-07,4.2886732e-08,3.5764174e-06,0.9999877,4.5765278e-10,1.210927e-08,1.1969647e-09,9.655888e-11
-608.9951,0,0.99980456,0,0.99980456,0.99980456,4.8013477e-05,8.698392e-08,2.8713266e-06,8.196457e-05,4.587485e-07,3.1810614e-06,4.066066e-05,1.6125241e-05,2.141762e-06
-858.9764,9,0.999997,9,0.999997,1.1966792e-07,1.6102886e-06,2.4434192e-09,5.234185e-08,6.075106e-07,3.0895728e-09,9.669718e-09,2.172186e-07,3.1044289e-07,0.999997
-478.00995,3,0.6964424,3,0.6964424,0.01825889,0.17744721,0.0012115276,0.6964424,0.0011562925,1.9623909e-05,0.001180815,0.09395537,0.002264877,0.00806286
-707.56116,6,0.99974364,6,0.99974364,2.2642304e-08,6.601898e-05,0.00014783694,1.6021451e-05,4.6684177e-06,2.2937316e-08,0.99974364,9.990987e-06,1.0432688e-05,1.3978084e-06
-439.9523,5,0.9523423,5,0.9523423,0.0035264096,0.0044127163,0.00031982048,0.0016796987,0.035432838,0.9523423,0.0008602887,0.0011732125,0.00015755468,9.5120035e-05
-533.36584,2,0.9995895,2,0.9995895,2.0347988e-08,0.00032766617,0.9995895,6.330575e-07,2.459456e-07,5.2348287e-07,9.88769e-06,6.694268e-05,1.8206348e-06,2.7858569e-06
-19.921371,6,0.96994096,6,0.96994096,4.615424e-10,2.0257876e-06,2.4671237e-07,9.897246e-08,1.3954798e-07,4.2672063e-08,0.96994096,4.6094196e-06,0.02926525,0.0007864936
-783.39594,6,0.7410545,6,0.7410545,0.001940726,0.0003558975,0.00063239626,1.7676222e-05,8.679649e-05,1.3905706e-06,0.7410545,4.6022375e-05,0.03890243,0.21696217
-521.14905,6,0.8125183,6,0.8125183,0.005960178,0.004007357,0.0024766088,0.00057274534,0.010013842,1.617579e-05,0.8125183,0.04937847,0.04309439,0.071961865
-380.77448,9,0.99658954,9,0.99658954,3.171115e-05,0.00031027375,0.0001358598,3.047332e-05,0.00047622243,2.6474698e-05,0.0009409496,0.0009880845,0.00047048958,0.99658954
108.184975,5,0.99246347,5,0.99246347,1.733196e-06,0.00022806172,3.5391538e-06,0.0065164263,0.0007681269,0.99246347,8.818102e-06,7.9481157e-07,8.522283e-06,5.342864e-07
-485.31943,2,0.99995065,2,0.99995065,9.927342e-10,2.3526641e-07,0.99995065,5.355392e-09,2.6301639e-09,3.931226e-09,5.443827e-09,4.8968737e-05,9.481688e-09,9.652396e-08
-592.495,9,0.9902676,9,0.9902676,1.2180502e-05,0.009013612,1.9903486e-05,0.00023253085,5.025656e-06,1.616642e-06,8.9008e-05,1.6452597e-05,0.00034210703,0.9902676
