uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability,5_class_probability,6_class_probability,7_class_probability,8_class_probability,9_class_probability,10_class_probability,11_class_probability,12_class_probability,13_class_probability,14_class_probability
-510.4671,5,0.0493926,0,0.2866307,0.2866307,0.0054117288,0.22227444,0.0024920579,0.012326626,0.0493926,0.019036751,0.008742534,0.008051845,0.012583859,0.031375322,0.0675852,0.25724232,0.013187583,0.0036664414
-320.5786,3,0.69211006,3,0.69211006,0.004066699,0.01880767,0.0047564395,0.69211006,0.005726885,0.010769553,0.004836381,0.021164497,0.005975222,0.004402047,0.0743922,0.029444076,0.04886192,0.024740964,0.04994534
-510.32983,14,0.07392064,12,0.544949,0.008799909,0.049135014,0.0030292515,0.005623494,0.019626822,0.013450074,0.014329519,0.09231482,0.011932689,0.04170149,0.0174658,0.03766168,0.544949,0.066059776,0.07392064
-364.51648,12,0.02871427,13,0.65598685,0.037506513,0.00769212,0.0057764207,0.0012267544,0.031933643,0.009439195,0.012246218,0.0023366788,0.004883309,0.002862362,0.18120562,0.01697505,0.02871427,0.65598685,0.0012150602
21.177338,10,0.12804574,2,0.2664379,0.055865005,0.18247712,0.2664379,0.021972826,0.010560428,0.06464278,0.10812328,0.05277782,0.07187762,0.006841343,0.12804574,0.015192793,0.0011043078,0.0121532045,0.0019278941
-515.1581,0,0.00025573545,1,0.86511266,0.00025573545,0.86511266,0.0033838663,0.0038832675,0.00026107425,0.00076611585,0.00037732584,0.10134557,0.008735141,0.0050362293,0.003228803,0.00020113356,0.0060365945,0.00025607296,0.0011204141
-391.82968,5,0.06715834,1,0.42809635,0.04449839,0.42809635,0.01418162,0.00807621,0.05202653,0.06715834,0.20200253,0.009434598,0.012748766,0.0024276043,0.04662124,0.08158876,0.012500504,0.014321845,0.0043167067
-761.5533,9,0.021899682,3,0.79596406,0.018263826,0.0060968264,0.019334689,0.79596406,0.0040416564,0.012658756,0.005061106,0.0104953945,0.0043399762,0.021899682,0.060895514,0.017270425,0.008175408,0.0075818878,0.007920828
68.10603,8,0.10172122,0,0.29521987,0.29521987,0.050100163,0.14889276,0.020368285,0.01953847,0.19773431,0.06847204,0.023191372,0.10172122,0.0064208047,0.027267061,0.017886098,0.001063276,0.014917228,0.007207079
-756.3336,9,0.6162925,9,0.6162925,0.04651747,0.0018760883,0.058301866,0.006623055,0.0030283036,0.0022163203,0.0021366384,0.0019600838,0.0026140974,0.6162925,0.20805617,0.0068220613,0.008680373,0.02976528,0.005109661
-602.5476,14,0.023786876,13,0.51384526,0.010436742,0.03639572,0.01451234,0.004890126,0.002901814,0.010655521,0.0016925865,0.0127127515,0.018887646,0.12412812,0.02557922,0.0056091775,0.19396609,0.51384526,0.023786876
-289.24695,8,0.04973874,7,0.43109256,0.0048437756,0.032766797,0.040402222,0.044843744,0.021546848,0.009252992,0.008548369,0.43109256,0.04973874,0.05198625,0.21479535,0.0050683315,0.06699968,0.011699724,0.0064146137
