uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability,5_class_probability,6_class_probability,7_class_probability,8_class_probability,9_class_probability
-656.5983,4,0.24145234,6,0.7585476,1.5499665e-10,2.4490888e-11,3.6078862e-10,7.222102e-12,0.24145234,1.17644944e-07,0.7585476,9.705597e-09,7.048024e-12,2.910896e-11
-352.3468,5,0.78534263,5,0.78534263,3.3592474e-07,1.2921826e-07,5.303812e-07,5.3234295e-16,0.0034436476,0.78534263,0.21097575,0.00023696954,2.2778336e-10,3.1768334e-11
-397.94513,7,0.997291,7,0.997291,0.0004990646,4.3654796e-07,1.7267e-07,1.5689099e-09,0.000718329,1.7957322e-05,0.0014219896,0.997291,3.9673135e-12,5.0946157e-05
85.493195,8,0.9987117,8,0.9987117,8.8981505e-10,6.904198e-14,0.0012881596,1.8756715e-13,1.0303048e-10,1.6205763e-09,1.1614754e-07,1.3013404e-09,0.9987117,9.860723e-22
-471.97784,1,2.6710463e-06,4,0.5505098,0.3304661,2.6710463e-06,0.0048226225,1.2066808e-12,0.5505098,0.11082637,0.0030191783,7.607891e-08,7.4720263e-10,0.00035321456
-790.4209,9,0.99999905,9,0.99999905,1.0665886e-08,7.0920324e-15,1.2740327e-10,4.8283855e-10,9.455149e-07,3.791649e-11,1.0289101e-12,3.972746e-13,1.1756719e-18,0.99999905
-421.93362,4,0.03984968,5,0.92100304,0.0006367041,2.9107776e-09,0.00032143248,4.2626068e-12,0.03984968,0.92100304,0.038163066,2.5775353e-05,2.023306e-07,2.569498e-12
-272.40118,7,0.999686,7,0.999686,0.00029107573,4.559706e-08,3.4278855e-06,7.3755823e-16,1.840385e-05,9.652553e-07,3.658003e-08,0.999686,9.016945e-10,3.3834542e-08
-449.9029,6,0.03600792,4,0.95997816,1.6492811e-06,3.735652e-10,1.6887773e-08,4.029309e-17,0.95997816,0.0040101544,0.03600792,2.0283524e-06,2.1139344e-09,3.677661e-13
-254.00577,1,0.025142346,0,0.5737517,0.5737517,0.025142346,0.4005008,1.1394024e-10,1.4651198e-05,1.5427932e-07,2.6217132e-05,4.516416e-09,1.8833475e-09,0.00056415255
-217.20882,3,1.0,3,1.0,1.6169276e-19,4.8359153e-27,1.0131619e-09,1.0,9.232283e-29,3.8721714e-18,6.513737e-29,1.255307e-35,1.7121365e-16,1.3539136e-19
-175.12265,8,0.99806696,8,0.99806696,2.735475e-07,8.175962e-09,0.0019247188,2.2186114e-08,2.6904353e-08,8.303433e-07,7.0603883e-06,1.1965892e-07,0.99806696,2.2593826e-18
-395.22998,6,0.0023319582,4,0.975137,0.0005491497,2.882841e-08,2.8198346e-07,5.111158e-14,0.975137,0.012577105,0.0023319582,0.00940448,2.9810965e-10,2.768417e-08
-513.8635,5,0.76046497,5,0.76046497,3.4074534e-07,1.1865843e-08,4.3020347e-05,2.6514178e-09,0.0043118866,0.76046497,0.23516916,1.0122565e-05,1.1400828e-08,4.1469474e-07
-728.563,9,0.99999964,9,0.99999964,2.9654996e-07,2.2880367e-14,5.7544534e-09,6.6004867e-12,1.878009e-08,1.8103261e-12,3.0853182e-12,9.094518e-11,5.4720206e-18,0.99999964
-404.93512,7,0.98059064,7,0.98059064,0.0036890483,2.259361e-08,4.7755563e-08,6.8740047e-20,9.272582e-06,0.015710987,3.1834944e-08,0.98059064,1.4722588e-09,1.8462175e-13
-671.2999,6,0.9992612,6,0.9992612,3.1326294e-07,1.1063868e-12,1.5291524e-05,3.3744803e-14,7.5715925e-06,0.00071555877,0.9992612,1.6253353e-09,2.4060152e-09,1.2548813e-10
-33.466507,8,0.033074226,6,0.92644167,0.00024669393,3.5476032e-07,0.035333063,1.1163267e-14,0.00036559868,0.0028382845,0.92644167,0.0016999705,0.033074226,3.3998744e-18
-456.56042,2,0.8604886,2,0.8604886,0.015676469,1.54817e-10,0.8604886,1.6101362e-11,1.603229e-07,1.4204255e-07,0.12383433,7.2164015e-12,8.169148e-08,1.9883441e-07
-318.98535,3,0.99999964,3,0.99999964,3.102167e-07,8.721288e-12,2.4056185e-08,0.99999964,1.2984665e-12,8.1727854e-13,1.4803017e-15,4.3966896e-11,2.3371095e-11,1.1875484e-09
-597.91486,2,0.9851894,2,0.9851894,0.013035418,1.1876834e-11,0.9851894,8.907724e-10,1.9410157e-08,2.1643737e-07,0.0017694106,2.9823266e-13,2.076909e-11,5.4863303e-06
-144.9866,5,0.41014344,4,0.4889366,5.3996046e-05,3.2302942e-06,9.422777e-06,5.0727863e-15,0.4889366,0.41014344,0.0005355625,0.10012145,0.00019633876,2.904113e-15
-526.8499,4,0.29536447,6,0.70377123,0.00082298287,1.2083077e-09,2.2285157e-07,1.0083135e-11,0.29536447,4.0502924e-05,0.70377123,6.384625e-07,1.6054534e-09,1.8480374e-10
-433.67102,1,0.00051522447,4,0.98333263,7.853108e-05,0.00051522447,0.014121709,5.4005803e-18,0.98333263,0.001348667,0.00060257595,6.9124275e-07,1.9188008e-08,4.4973777e-14
-352.90527,2,0.8748537,2,0.8748537,0.05802402,1.805832e-11,0.8748537,2.628034e-13,1.1576974e-05,4.522366e-05,0.067065425,7.120835e-11,7.592415e-08,2.0666164e-08
-588.10156,9,0.99999976,9,0.99999976,2.1601986e-08,8.002925e-15,6.638579e-12,1.733701e-15,1.6048865e-07,2.4871094e-15,1.594617e-13,7.223035e-12,1.03452345e-19,0.99999976
-246.52426,3,1.0,3,1.0,9.1671976e-11,4.6020973e-15,2.359969e-11,1.0,2.629368e-15,5.7835422e-15,2.6607422e-19,7.7690315e-20,7.0951596e-09,6.519775e-15
