uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability,5_class_probability,6_class_probability,7_class_probability,8_class_probability,9_class_probability
S001C001P022R001A001,0,0.014539273,8,0.8848768,0.014539273455739021,0.007419811096042395,0.022891607135534286,1.0847744533748482e-06,0.0020401349756866693,2.7388159651309252e-05,0.0023700727615505457,0.06567902117967606,0.8848767876625061,0.00015486410120502114
S001C001P022R001A002,1,0.13028914,5,0.29329053,0.02128419652581215,0.13028913736343384,0.2365538626909256,1.263893345537781e-08,0.07411402463912964,0.29329052567481995,0.2424515038728714,0.0019009102834388614,0.00011078251554863527,4.937152425554814e-06
S001C001P022R001A003,2,0.0050087906,8,0.8650272,5.534480806090869e-06,0.00864239688962698,0.0050087906420230865,5.122421584125014e-15,1.112223415589142e-07,2.5490777488812455e-07,5.402924671216169e-06,0.12131033837795258,0.8650271892547607,1.5071008330203028e-10
S001C001P022R001A004,3,0.99995494,3,0.99995494,2.5903716959874146e-05,3.768678281230141e-14,8.887668059287535e-07,0.9999549388885498,3.4611431776188084e-11,8.665795192541736e-09,2.5353691368579234e-10,5.697039628244083e-12,3.924209481670493e-12,1.8270788132213056e-05
S001C001P022R001A005,4,0.008147305,5,0.8390582,0.0052984487265348434,0.0007759168511256576,0.031700532883405685,1.2933764281797266e-08,0.008147304877638817,0.8390582203865051,0.11497784405946732,3.478962025837973e-05,4.951087703375379e-06,1.9226499716751277e-06
S001C001P022R001A006,5,0.6761514,5,0.6761514,0.008687363937497139,0.001014562207274139,0.0029368503019213676,3.9664531215066745e-08,0.027700679376721382,0.6761513948440552,0.28348293900489807,2.3467435312340967e-05,1.5354145261881058e-06,1.2226691978867166e-06
S001C001P022R001A007,6,0.48117122,6,0.48117122,0.10215810686349869,0.017675228416919708,0.02290247566998005,5.246504770184401e-06,0.1888052225112915,0.1862492859363556,0.48117122054100037,0.0008254635031335056,4.3093503336422145e-05,0.00016473954019602388
S001C001P022R001A008,7,0.99445623,7,0.99445623,3.918806214642245e-06,2.058099016721826e-05,0.0005403297254815698,2.0636745784452515e-11,6.796271918574348e-07,3.606353549123753e-10,7.325840556404728e-08,0.9944562315940857,0.004934381693601608,4.383381747175008e-05
S001C001P022R001A009,8,0.99988055,8,0.99988055,6.079699937933114e-11,1.4756112998171034e-09,1.112136716052703e-09,2.1639083598478417e-19,2.5436300201547857e-12,7.145691068748735e-15,3.5435935435979005e-11,0.00011943936260649934,0.9998805522918701,5.796060788439139e-14
S001C001P022R001A010,9,0.99999,9,0.99999,2.132279020017336e-09,9.924456811916116e-10,4.718495816291579e-08,1.8802667867134915e-08,2.968438483300778e-13,3.733882697152526e-16,2.8882184492618704e-15,9.987198609451298e-06,1.4218098540966922e-14,0.9999899864196777
S001C001P022R002A001,0,0.002231853,8,0.84426814,0.0022318530827760696,0.07719999551773071,0.03531965613365173,5.708376438207097e-09,0.000848264608066529,0.0002135259856004268,0.0037115870509296656,0.03620510548353195,0.8442681431770325,1.909003003675025e-06
S001C001P022R002A002,1,0.74557954,1,0.74557954,0.004790743347257376,0.7455795407295227,0.10305579006671906,1.7093739757001458e-09,0.008711189031600952,0.013553217984735966,0.06393741816282272,0.03293659910559654,0.027434274554252625,1.1495150147311506e-06
S001C001P022R002A003,2,0.04979683,8,0.8864669,0.0031315635424107313,0.05023878812789917,0.049796830862760544,5.484422445078962e-07,0.0010249632177874446,6.296369974734262e-05,0.0012266694102436304,0.008028760552406311,0.886466920375824,2.1996651412337087e-05
S001C001P022R002A004,3,1.0,3,1.0,5.0988380184691096e-12,2.7476185512052435e-30,1.4779732884599717e-13,1.0,2.5427298337725508e-24,3.576028512136582e-17,3.9189882757169615e-22,2.5041107537270036e-24,4.648317524512762e-25,2.358104813846018e-12
S001C001P022R002A005,4,0.28835872,6,0.39695126,0.030716219916939735,0.016966598108410835,0.01810336671769619,7.122412171156611e-07,0.2883587181568146,0.24847695231437683,0.39695125818252563,0.0003559686883818358,2.551985380705446e-05,4.468101542443037e-05
S001C001P022R002A006,5,0.052026685,4,0.56365573,0.0383211113512516,0.057774320244789124,0.022115077823400497,3.4192969451396493e-06,0.5636557340621948,0.05202668532729149,0.26453837752342224,0.0011665296042338014,0.00010429073154227808,0.0002944203733932227
S001C001P022R002A007,6,0.3365563,5,0.5569557,0.010439080186188221,0.005140878260135651,0.005930043291300535,1.0809501560515855e-07,0.08491028845310211,0.5569556951522827,0.3365562856197357,5.731597411795519e-05,4.9773830141930375e-06,5.3410781220009085e-06
S001C001P022R002A008,7,0.84013116,7,0.84013116,0.004681334365159273,0.06975548714399338,0.048633795231580734,1.9922563296859153e-06,0.0020161301363259554,6.468813353421865e-06,0.0002597228158265352,0.8401311635971069,0.002080724108964205,0.0324331670999527
S001C001P022R002A009,8,0.9999995,8,0.9999995,3.550037732313535e-14,9.436300753371679e-14,6.99822361518998e-13,9.588148656902543e-23,2.4976325519811585e-16,1.5718071782565854e-19,4.695370442008972e-15,5.329704322321049e-07,0.9999995231628418,1.218339931286696e-17
S001C001P022R002A010,9,0.9998741,9,0.9998741,2.435794158373028e-06,4.924784207105404e-07,7.0005617089918815e-06,4.581767825584393e-06,4.980949874777707e-09,2.7435186067403805e-11,2.0859022842323327e-10,0.00011142800940433517,1.1496443380609733e-10,0.9998741149902344
