uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability
-398.911,1,0.5670695,1,0.5670695,8.561193e-09,0.5670695,0.0057548825,0.42717564,6.3203025e-09
-545.0203,2,0.9998117,2,0.9998117,8.4009333e-10,5.2906117e-08,0.9998117,1.0545245e-05,0.00017784075
-246.48512,3,0.0053874943,4,0.9923915,1.4026172e-08,6.912921e-05,0.0021518096,0.0053874943,0.9923915
-800.4564,1,0.9971521,1,0.9971521,5.086816e-06,0.9971521,0.0011771827,0.0016615539,4.0128434e-06
-622.36523,2,0.99362755,2,0.99362755,1.0064997e-06,0.0059840796,0.99362755,0.00034199003,4.536905e-05
-474.5279,3,0.99965405,3,0.99965405,5.0584706e-08,3.205258e-05,4.1753424e-06,0.99965405,0.00030969508
-114.77562,0,0.9998017,0,0.9998017,0.9998017,8.074417e-05,1.1800549e-09,9.168135e-05,2.602498e-05
-636.404,2,0.9926053,2,0.9926053,6.922832e-08,5.7158626e-08,0.9926053,2.589037e-07,0.007394267
222.59756,2,0.9721106,2,0.9721106,9.117686e-09,1.8344161e-07,0.9721106,1.8639208e-05,0.027870538
-1054.2812,3,0.93982446,3,0.93982446,4.6474543e-06,0.05994579,4.0756633e-05,0.93982446,0.00018424362
-344.20355,3,0.99871206,3,0.99871206,7.8196183e-07,2.288272e-05,0.0012642011,0.99871206,4.5709835e-11
-760.6719,1,0.0029026505,4,0.9625638,5.97469e-08,0.0029026505,0.0018286286,0.03270478,0.9625638
-667.49414,3,0.22751547,1,0.76804584,3.8398273e-05,0.76804584,4.8043185e-05,0.22751547,0.00435229
-674.19104,3,0.98845416,3,0.98845416,0.0012136373,0.0057166046,0.0045915004,0.98845416,2.4154273e-05
-358.1176,4,0.9929783,4,0.9929783,0.00094201934,0.00033028293,0.005720482,2.8885464e-05,0.9929783
-126.29498,4,0.99976546,4,0.99976546,6.065537e-05,2.956682e-05,0.00010270507,4.164964e-05,0.99976546
-702.2053,3,0.30143505,1,0.6589943,6.4024614e-05,0.6589943,1.3026383e-05,0.30143505,0.039493594
-474.78937,1,0.06066698,3,0.60298115,1.4566852e-05,0.06066698,0.33198893,0.60298115,0.004348336
-619.3445,1,0.9109605,1,0.9109605,0.00021305868,0.9109605,0.0018929114,0.08675249,0.00018098202
-60.238,2,0.9351398,2,0.9351398,0.0015750029,1.0890178e-09,0.9351398,1.9939353e-08,0.063285224
-460.30493,0,0.9722545,0,0.9722545,0.9722545,1.7556962e-06,4.904226e-05,0.00013577091,0.027558947
-540.9608,3,0.99949586,3,0.99949586,1.2697295e-06,0.0004949566,1.3889506e-06,0.99949586,6.3919338e-06
-381.03342,0,0.99983037,0,0.99983037,0.99983037,2.6285982e-06,3.7532898e-06,0.00014304285,2.0198464e-05
-563.6425,4,0.99140596,4,0.99140596,1.3064746e-06,0.00016232941,0.00015493495,0.008275523,0.99140596
-239.9974,4,0.99935836,4,0.99935836,5.1305273e-05,0.00010155877,0.000121590514,0.0003672069,0.99935836
-129.22836,0,0.98634505,0,0.98634505,0.98634505,7.909937e-08,4.831168e-06,0.00086792477,0.0127820205
-607.14575,3,0.59958696,3,0.59958696,0.0015991745,0.013442048,0.00165678,0.59958696,0.38371506
-575.44165,4,0.9952754,4,0.9952754,5.2469426e-07,1.48559775e-05,0.0033204027,0.0013888308,0.9952754
-100.71353,2,0.970044,2,0.970044,0.00039723958,7.3559415e-05,0.970044,0.029142857,0.0003423554
-984.4627,1,0.654692,1,0.654692,2.3230507e-06,0.654692,4.8592156e-05,0.3452524,4.710766e-06
