uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability,5_class_probability,6_class_probability,7_class_probability,8_class_probability,9_class_probability,10_class_probability,11_class_probability,12_class_probability,13_class_probability,14_class_probability
-510.4671,5,0.51267475,5,0.51267475,0.23681402,1.4541265e-05,0.018260073,2.9494444e-05,0.025807278,0.51267475,0.09178228,9.3994895e-05,2.0448272e-07,5.1013176e-05,0.039424583,0.037681013,0.034156527,0.0030666841,0.0001435274
-320.5786,3,0.9144414,3,0.9144414,0.005651885,0.00078403804,0.002561236,0.9144414,0.0026316452,0.0011863167,0.006038534,0.0009361557,7.858057e-05,0.0022426744,0.0077684755,0.0038842415,0.038265023,0.0015274038,0.012002464
-510.32983,14,0.34213036,14,0.34213036,0.0050532953,0.009996873,0.000631914,0.00036600168,0.002187236,0.00079316524,0.0025580404,0.04645074,0.00016881472,0.23692909,0.0027921281,0.12198086,0.1297066,0.098254964,0.34213036
-364.51648,12,0.003433104,13,0.8017384,0.0030675628,6.428438e-05,0.00610634,1.4568025e-05,0.0043897815,0.0007767976,0.022798466,9.103089e-05,0.0006193319,8.251913e-06,0.15358916,0.0032750969,0.003433104,0.8017384,2.776643e-05
21.177338,10,0.044179857,6,0.45759246,0.00763771,0.038569905,0.14785755,0.00023886024,0.019751562,0.21912557,0.45759246,0.027861245,0.009535153,2.094643e-05,0.044179857,0.023011284,0.00030535238,0.004310019,2.5810773e-06
-515.1581,0,0.0003195906,1,0.98082167,0.0003195906,0.98082167,0.00045928752,2.4569212e-08,0.0004197215,0.0007227554,0.00042967286,0.014551111,0.0011210701,1.8062665e-05,0.00019674184,2.2971495e-05,0.0009123088,5.1198786e-06,9.3206385e-09
-391.82968,5,0.10325162,6,0.3708014,0.009880476,0.29266304,0.05078782,5.002046e-05,0.030000504,0.10325162,0.3708014,0.0037029572,6.0582912e-05,0.0001328078,0.033252377,0.08288526,0.0037585571,0.018492972,0.00027963184
-761.5533,9,0.44203898,9,0.44203898,0.059122544,2.6992154e-06,0.020825634,0.34794682,0.000591106,0.00064889406,0.0005079176,7.0958426e-06,2.2590395e-06,0.44203898,0.022667067,0.019949045,0.045573242,0.018648382,0.021468343
68.10603,8,0.048870746,5,0.3963622,0.06252035,0.0006276701,0.13114476,0.00019247308,0.021819124,0.3963622,0.2184402,0.09392429,0.048870746,3.778179e-06,0.011453897,0.0051561594,0.00023426751,0.009169479,8.06018e-05
-756.3336,9,0.59751064,9,0.59751064,0.029107992,0.004831539,0.057105966,0.00081025984,0.0029195156,0.0005689658,0.003921269,0.0002392756,2.946787e-05,0.59751064,0.21356608,0.024751144,0.006796401,0.050882015,0.006959431
