uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability,5_class_probability,6_class_probability,7_class_probability,8_class_probability,9_class_probability,10_class_probability,11_class_probability,12_class_probability,13_class_probability,14_class_probability
-106.38478,6,0.7679453,6,0.7679453,4.842173e-05,9.676217e-09,2.7087219e-05,5.166886e-08,0.0067538912,0.22395334,0.7679453,0.00072711165,1.907338e-09,3.321496e-07,7.9168865e-05,0.00040318887,6.752123e-06,3.4373927e-05,2.0947315e-05
-646.27136,6,0.0051113623,4,0.6425243,0.04264821,0.019254094,0.060163118,0.00020618147,0.6425243,0.011106589,0.0051113623,0.0025534264,0.008960093,0.00018400139,0.14875095,0.03978877,8.907694e-05,0.018636938,2.3021954e-05
-521.3932,7,0.97536904,7,0.97536904,0.0076885456,0.00825527,3.865409e-05,1.3845987e-05,0.00051922904,0.00014968762,0.001176441,0.97536904,5.1616036e-05,3.7419304e-05,0.0006911345,0.00072583987,0.00064876437,0.004547946,8.653124e-05
-18.170118,8,0.9085822,8,0.9085822,0.029339701,0.053765167,0.0030906792,3.1326954e-07,0.0005683821,0.002664032,0.00043858902,0.0005246901,0.9085822,2.9430126e-07,0.00032221727,0.00028708673,2.6658745e-05,0.00038997477,3.2348343e-08
-419.5074,2,0.0015206445,10,0.7211471,0.0007103907,0.1107648,0.0015206445,8.71029e-05,0.015193259,0.0059186495,0.0017686867,1.0962692e-06,1.6373548e-07,8.525249e-05,0.7211471,0.14163488,1.0509441e-06,0.0011607093,6.161415e-06
-206.89917,2,0.01745083,10,0.3793213,0.09467569,0.0002906351,0.01745083,0.33401293,0.023275994,0.00896769,0.00898472,0.00013692764,0.12880118,0.00016417861,0.3793213,0.0011160366,0.00019728357,0.0025919224,1.2681072e-05
-315.42743,12,0.00029794103,14,0.96632886,0.0041045714,5.976121e-05,9.090631e-07,7.1605295e-06,0.0039495532,0.00023486413,0.00041383933,0.004391641,2.7756235e-07,0.00013388628,0.00036255858,0.0004263313,0.00029794103,0.019287826,0.96632886
-479.49756,12,0.9789748,12,0.9789748,0.0001074065,3.768782e-06,8.03224e-05,0.009765214,4.991102e-06,5.147133e-07,4.5793232e-08,0.000112906375,1.122447e-08,3.585747e-05,9.236494e-05,1.1084184e-06,0.9789748,0.0008466561,0.009974031
-629.9907,5,0.10593987,10,0.29240564,0.025411967,0.0009799079,0.10369989,0.0009826845,0.12490964,0.10593987,0.102302924,0.000100924444,0.00031109396,0.012933333,0.29240564,0.07252094,0.0004235294,0.02079311,0.1362845
-183.05075,2,0.94712174,2,0.94712174,0.006058452,0.0005937405,0.94712174,2.3288705e-05,0.00022345869,2.6269185e-05,3.657737e-06,1.2738558e-06,0.00020885229,0.008173472,0.034523673,0.00015018927,1.9912817e-05,0.0028301796,4.18427e-05
-351.74097,13,0.001013911,14,0.6259274,5.6712565e-06,6.159352e-09,2.2845661e-07,7.0202727e-06,0.032849837,0.001838696,0.012337218,0.32601893,4.8091778e-08,2.129891e-12,2.7615454e-07,7.6283993e-07,9.508813e-10,0.001013911,0.6259274
-325.43918,13,0.03455416,2,0.5762483,0.20817424,0.0046685436,0.5762483,0.001699956,0.0067837057,0.00078029354,0.0005218801,1.8937322e-05,0.039431017,0.004755561,0.0890543,0.0286179,0.0035592276,0.03455416,0.0011319177
-916.09515,10,0.003745852,9,0.69317347,0.13161053,1.5400188e-05,0.0064193136,8.592836e-07,0.004455028,0.024511881,0.02127693,0.0031093666,0.00012044003,0.69317347,0.003745852,0.009428503,0.0007304176,0.10113489,0.0002670945
-563.6191,14,0.99941707,14,0.99941707,1.48198005e-05,4.1035253e-08,1.5569945e-07,1.2641212e-08,0.00021720522,1.8330203e-06,3.1702377e-05,4.131569e-05,4.474268e-08,1.8085576e-06,9.294753e-07,6.827502e-06,2.5962187e-08,0.00026613934,0.99941707
-236.35437,3,0.9954353,3,0.9954353,0.00089617114,1.618877e-06,3.895159e-07,0.9954353,0.0006171824,0.00026404558,0.00028994313,0.00017056553,4.5735455e-08,1.1561453e-06,0.0021397597,0.00018177222,3.269088e-07,1.6650986e-06,5.73393e-08
-620.4388,4,0.20163535,5,0.4805343,0.000567132,3.1894576e-06,3.2812837e-05,1.999909e-08,0.20163535,0.4805343,0.30301484,0.011219695,4.5618735e-06,3.0389122e-06,0.00051092706,0.0007829588,2.3556645e-06,0.0016693884,1.9360868e-05
-788.5365,11,0.1853143,4,0.30927598,0.014486717,0.003998679,3.5730463e-05,5.4214097e-06,0.30927598,0.122380525,0.084437706,0.0024631189,6.2236005e-08,0.009109066,0.26636606,0.1853143,4.102515e-05,0.00200077,8.490562e-05
-521.24615,1,0.10481955,11,0.4168251,0.1272738,0.10481955,0.050481156,0.00091095635,0.0077664726,0.06571003,0.04013208,0.13447376,0.00042403158,0.0046706195,0.0346263,0.4168251,0.00272903,0.008194601,0.00096250535
-479.01282,13,0.0015527162,7,0.44365555,1.8155895e-05,1.2297318e-07,1.1797771e-07,1.830208e-07,0.10174129,0.00048800895,0.009029268,0.44365555,3.777255e-08,7.200803e-08,2.4886343e-05,2.5199273e-05,5.0966733e-09,0.0015527162,0.44346437
-349.06158,14,0.9406717,14,0.9406717,0.0005038393,3.7973306e-05,1.143984e-05,2.9836758e-07,0.00878757,0.002481138,0.0088719195,0.00034287397,1.393729e-05,0.000313883,0.00051763415,0.0118830865,2.8239675e-08,0.025562622,0.9406717
-472.70355,0,0.08744852,10,0.5636448,0.08744852,0.05751367,0.0073137735,0.04680931,0.002236604,0.0042765117,0.0002947678,6.0210612e-05,0.00048376576,0.004365094,0.5636448,0.0095104575,0.18847257,0.023062313,0.0045076297
-284.88977,7,0.9999999,7,0.9999999,1.388538e-10,2.2772422e-12,3.153982e-16,3.0108284e-14,1.6651457e-07,3.5531915e-09,8.166337e-09,0.9999999,2.1145959e-14,1.660058e-12,3.961806e-10,1.5881467e-12,3.4671064e-15,4.058174e-09,3.235432e-10
-636.3585,5,0.05339641,6,0.4878307,0.00022768966,0.00034749115,3.168454e-06,7.908503e-08,0.4332069,0.05339641,0.4878307,0.009173684,1.3076108e-06,5.7815356e-07,0.0007035187,0.010690203,4.666856e-07,0.0017844504,0.0026333663
