uniqueID,real_label,real_probability,predicted_label,predicted_probability
2021.4199,63,0.001202078,291,0.016345873
522.173,389,0.002470179,132,0.011968579
1039.0549,62,0.001528912,132,0.0118350545
395.94904,115,0.0011492869,132,0.01089284
1384.813,349,0.01298588,291,0.01588183
401.138,38,0.0029248202,132,0.010594317
175.79901,125,0.002109705,132,0.0093966685
2268.1758,344,0.00282337,132,0.011983351
2873.9187,141,0.0017515211,291,0.072280735
2990.127,177,0.0018848224,281,0.007891316
80.103,381,0.0030150954,132,0.011963283
166.991,35,0.0026107363,132,0.01067437
2834.769,129,0.0012530683,281,0.012793566
1824.249,321,0.0059928214,281,0.0089657875
5124.995,118,0.0007613858,291,0.15257204
29.063,378,0.0023791117,132,0.011688962
113.401,173,0.0011507343,132,0.010513408
3701.8633,276,0.005431725,304,0.04631051
761.634,332,0.004484894,132,0.009041619
1905.2012,263,0.002663976,281,0.007833411
5957.579,18,0.0028520913,281,0.010921889
667.23596,255,0.0044101314,281,0.007235475
257.966,11,0.0049847397,132,0.011443375
606.26794,363,0.004542721,132,0.011967294
1577.3641,137,0.0009322274,132,0.007690617
1307.279,221,0.0028468033,350,0.009623301
9021.887,90,0.06669718,291,0.2824652
5441.0117,166,0.005862561,291,0.020188576
2207.111,191,0.0010782405,291,0.030642685
1444.3,310,0.006350008,132,0.011885987
3921.085,107,0.004878434,132,0.012005338
436.94904,270,0.0019111948,281,0.010022037
-3.310997,137,0.00074365473,132,0.011349592
128.706,264,0.0012491242,132,0.007873214
979.29004,36,0.0031393575,132,0.011740736
1785.46,309,0.0029802858,132,0.0119716395
898.33496,201,0.0058820704,262,0.014545644
2674.271,9,0.003020277,132,0.01199545
3357.8801,110,0.004067453,132,0.011984611
4205.799,6,0.002518464,132,0.011594444
2789.1768,6,0.0025444827,132,0.012003408
2467.526,125,0.0020256448,291,0.014338706
1623.525,37,0.0032595836,132,0.011985413
494.46698,61,0.00375301,132,0.011912024
1181.904,3,0.0027222193,132,0.0119793145
34.346,181,0.0022668478,132,0.011754857
1250.043,381,0.0032972286,132,0.009208276
311.56995,39,0.0024770894,132,0.008304043
634.04095,67,0.0032151479,132,0.011224576
2140.664,217,0.002172278,132,0.010924695
2733.39,162,0.0029819843,291,0.08806621
1602.9639,331,0.0028435707,132,0.011973748
1494.6731,345,0.0053743185,132,0.011974864
28.117002,78,0.003712724,132,0.011963261
119.38599,148,0.0006031696,132,0.011965417
1416.167,111,0.003866753,132,0.01197888
2009.431,80,0.00043125774,132,0.008554153
1.28,286,0.003929956,132,0.01196323
1337.212,170,0.005093835,132,0.011974663
3334.4497,227,0.0012997637,291,0.023243042
96.144,67,0.0034242633,132,0.011963447
438.424,187,0.0015008661,281,0.008697545
1414.036,291,0.039482534,304,0.040234774
268.71,381,0.0033314452,320,0.0074819787
395.41,312,0.0025091078,132,0.011964567
4687.773,289,0.0006367141,291,0.24661861
91.60399,238,0.0020074053,132,0.011584078
1867.323,167,0.0015296864,281,0.013683863
3545.4702,387,0.0031772095,281,0.010705511
101.789,243,0.0028662952,132,0.011963312
476.39404,145,0.003340446,132,0.0109009305
2451.935,289,0.0019559655,291,0.037413504
2223.875,19,0.001077107,304,0.064969696
43.243004,32,0.00485396,132,0.0116459215
6004.17,304,0.05752694,291,0.19509502
947.023,106,0.0043978207,132,0.011972017
2447.684,235,0.002299124,132,0.011996806
1451.623,246,0.0017428064,291,0.011848175
322.02396,197,0.0035204925,132,0.011966864
1073.7781,99,0.0017020712,281,0.009320891
116.531,181,0.002185934,132,0.01141988
261.982,76,0.002693776,132,0.011963948
1927.0361,362,0.004353586,132,0.011985163
2247.815,116,0.00269778,291,0.044401508
394.44202,5,0.0026464195,132,0.009963349
532.766,214,0.0009981202,132,0.0081721805
3405.7222,258,0.0027254988,132,0.012021674
163.84201,250,0.0030502337,132,0.010923677
975.2029,96,0.003863512,132,0.011500362
0.0,379,0.0038127508,132,0.011963229
788.452,7,0.0037751237,132,0.009266987
2849.358,161,0.0017675968,132,0.011996971
4099.574,18,0.0033035758,291,0.022314785
641.273,198,0.0043394514,132,0.008646393
3695.178,7,0.004306972,132,0.012012171
1141.66,18,0.0021431653,281,0.009033819
946.00793,112,0.0028718098,132,0.011980904
4741.709,244,0.00072501047,304,0.019900812
1216.925,33,0.0060407324,281,0.012283572
1070.731,108,0.0019866314,281,0.008808416
5240.6704,80,0.0021227591,291,0.13795358
4416.701,202,0.0023511013,291,0.09504365
288.63098,10,0.0063097165,132,0.011972628
1545.0161,231,0.0019053845,291,0.023764357
18.222002,60,0.00447049,132,0.011963232
47.047993,271,0.0012814741,132,0.011153828
3024.542,291,0.03241984,291,0.03241984
1504.737,211,0.0038004955,132,0.009865697
3428.379,87,0.0029000095,291,0.04865539
57.253,50,0.0032573882,132,0.0119632585
4041.198,219,0.0040464583,291,0.03274279
0.0,96,0.0040038293,132,0.011963229
-157.67801,224,0.0034962303,132,0.011963718
3487.9148,215,0.0051995725,132,0.009185723
1348.345,318,0.0029979567,262,0.012629127
3959.521,183,0.0022571855,291,0.074387036
142.737,354,0.007539816,132,0.01196324
2583.0103,303,0.0035532077,291,0.013407336
85.972015,25,0.0025605543,132,0.008840599
1171.987,124,0.002946916,281,0.009832695
282.976,316,0.0029044314,132,0.0113597475
2159.159,20,0.0047292025,291,0.015997488
2287.629,330,0.011884979,281,0.012553389
2141.1372,224,0.0021481114,281,0.010496879
129.469,101,0.004077284,132,0.011764038
1115.499,264,0.0011324219,350,0.009100869
2158.1118,158,0.0063198856,330,0.014572255
153.935,215,0.0066838516,132,0.011963493
88.112,185,0.0044566267,132,0.01018024
49.768997,77,0.0024936327,132,0.011963165
840.43896,190,0.002792909,132,0.01197005
5498.452,271,0.0014482946,291,0.026106225
130.85199,183,0.0019048601,132,0.011963289
1752.5239,305,0.0032433197,281,0.011274053
4526.85,249,0.0029004358,291,0.016691498
854.75903,336,0.0018887987,132,0.010256759
1642.4191,352,0.0042995545,281,0.008561144
534.473,107,0.0045544417,132,0.011235369
787.91406,21,0.004593809,132,0.0099402275
1275.303,311,0.0025032563,291,0.010158319
6435.964,259,0.0009508457,291,0.041702315
837.25696,97,0.0018701097,132,0.0119716115
9303.02,311,0.0014096267,291,0.21121648
2508.513,346,0.002311978,132,0.011991095
152.931,150,0.0031628304,132,0.008650537
2592.564,192,0.0027725196,291,0.034568116
1834.5779,132,0.011353652,132,0.011353652
990.7439,265,0.0013834769,281,0.0075984113
9127.37,219,0.009987493,291,0.14390482
4259.96,261,0.0072276965,291,0.15754908
523.149,162,0.0021096733,281,0.00819421
7926.274,391,0.00372483,291,0.14009914
3903.809,229,0.0029577233,291,0.096279286
2917.294,116,0.003753525,132,0.008774397
76.723,166,0.003830043,132,0.011963318
2415.7832,226,0.00018484736,291,0.107469074
218.01999,207,0.003993285,132,0.01196268
623.297,154,0.0013735702,132,0.008674215
3056.232,44,0.002599483,291,0.040055156
152.22101,300,0.0013590407,132,0.011420519
1195.397,271,0.0018429992,281,0.013629309
293.383,384,0.0027203958,132,0.0119633265
2125.893,280,0.0020754351,132,0.011127969
5166.66,267,0.0009971227,291,0.19426215
