uniqueID,real_label,real_probability,predicted_label,predicted_probability
2021.4199,63,0.0007450271,247,0.34060797
522.173,389,0.005169365,309,0.110979095
1039.0549,62,0.026563365,61,0.06116698
395.94904,115,5.3166215e-05,19,0.96948963
1384.813,349,1.7654564e-08,348,0.9981882
401.138,38,0.0044315215,98,0.060634222
175.79901,125,0.033886477,203,0.04957368
2268.1758,344,0.0040978133,236,0.3794172
2873.9187,141,0.20942655,131,0.4020723
2990.127,177,1.506613e-05,248,0.98269284
80.103,381,0.0061863777,29,0.06599357
166.991,35,0.00035775933,382,0.066175506
2834.769,129,0.9999759,129,0.9999759
1824.249,321,0.020882899,292,0.20211948
5124.995,118,0.0003758607,341,0.19886293
29.063,378,0.0021379213,278,0.04075336
113.401,173,0.00033743485,358,0.09838484
3701.8633,276,0.8967374,276,0.8967374
761.634,332,0.10131659,88,0.22990634
1905.2012,263,0.2578574,0,0.2607691
5957.579,18,0.00054922845,135,0.43577456
667.23596,255,0.022659661,5,0.05802785
257.966,11,0.050569095,66,0.20128158
606.26794,363,7.808405e-06,72,0.5158737
1577.3641,137,0.38477248,137,0.38477248
1307.279,221,0.005826929,295,0.123817824
9021.887,90,0.01358433,82,0.58634514
5441.0117,166,0.013639741,142,0.6950432
2207.111,191,4.9929586e-06,148,0.9975924
1444.3,310,0.010133459,196,0.3771493
3921.085,107,0.1498264,110,0.18208094
436.94904,270,0.04917337,350,0.5548309
-3.310997,137,0.0011216502,127,0.054279335
128.706,264,0.015731689,24,0.11946582
979.29004,36,0.0066144727,14,0.059687186
1785.46,309,0.0030299542,357,0.21784589
898.33496,201,0.0076543614,154,0.37609836
2674.271,9,9.6450174e-05,241,0.68193465
3357.8801,110,0.03351314,377,0.69098216
4205.799,6,0.99995315,6,0.99995315
2789.1768,6,0.97053874,6,0.97053874
2467.526,125,0.8976202,125,0.8976202
1623.525,37,0.010694155,29,0.11025154
494.46698,61,0.012678728,187,0.3220528
1181.904,3,0.0046125297,296,0.404715
34.346,181,0.001609321,161,0.029372845
1250.043,381,0.9413573,381,0.9413573
311.56995,39,0.012786795,247,0.8239314
634.04095,67,0.0073687322,204,0.048328187
2140.664,217,0.9722992,217,0.9722992
2733.39,162,0.009890598,22,0.661906
1602.9639,331,0.06645294,314,0.29754066
1494.6731,345,0.0007046385,103,0.7506223
28.117002,78,0.004546794,362,0.064422935
119.38599,148,0.0006005941,365,0.039122332
1416.167,111,0.119237766,309,0.16242754
2009.431,80,2.512391e-05,100,0.41173732
1.28,286,0.0029096957,388,0.032807834
1337.212,170,0.088113375,16,0.19325313
3334.4497,227,8.226715e-06,297,0.5419483
96.144,67,0.013475032,232,0.041548032
438.424,187,0.028152747,294,0.0861963
1414.036,291,0.052694075,148,0.31319496
268.71,381,0.0008949353,319,0.17449011
395.41,312,0.08325459,323,0.10860382
4687.773,289,0.72278625,289,0.72278625
91.60399,238,0.0010253771,331,0.049524505
1867.323,167,0.6347441,167,0.6347441
3545.4702,387,0.048615076,376,0.25231287
101.789,243,0.0014190016,172,0.04638217
476.39404,145,0.00010052377,64,0.17540872
2451.935,289,0.9860758,289,0.9860758
2223.875,19,0.9994692,19,0.9994692
43.243004,32,0.0053903805,13,0.17851152
6004.17,304,0.44005263,304,0.44005263
947.023,106,0.0044386806,111,0.60109043
2447.684,235,0.00014074614,244,0.9807616
1451.623,246,0.00869397,188,0.4029026
322.02396,197,0.0010428315,383,0.07554135
1073.7781,99,0.5904102,99,0.5904102
116.531,181,0.012256351,382,0.08281294
261.982,76,0.004864274,187,0.046962995
1927.0361,362,0.651055,362,0.651055
2247.815,116,0.0062054996,221,0.18153489
394.44202,5,0.0006104554,37,0.4856411
532.766,214,0.0042689177,125,0.2871444
3405.7222,258,0.010458063,346,0.9606337
163.84201,250,0.0034445045,378,0.047090434
975.2029,96,0.0036650605,152,0.08164756
0.0,379,0.0004737123,316,0.030273931
788.452,7,0.011432517,130,0.34095213
2849.358,161,0.5699778,161,0.5699778
4099.574,18,0.1890925,79,0.27544487
641.273,198,0.07875679,110,0.19545543
3695.178,7,0.023590058,135,0.22381434
1141.66,18,0.30144525,332,0.34503794
946.00793,112,0.05464405,111,0.7433812
4741.709,244,0.0011120124,214,0.2763264
1216.925,33,0.035660308,142,0.48842394
1070.731,108,0.0025221573,227,0.4692747
5240.6704,80,0.0004113545,89,0.3848884
4416.701,202,0.42389727,202,0.42389727
288.63098,10,0.0057467376,357,0.53732026
1545.0161,231,0.99585694,231,0.99585694
18.222002,60,0.0068407357,128,0.037748493
47.047993,271,0.003211675,278,0.033744007
3024.542,291,0.99316025,291,0.99316025
1504.737,211,0.99481755,211,0.99481755
3428.379,87,0.8266745,87,0.8266745
57.253,50,0.009567246,128,0.040496208
4041.198,219,0.00020118577,221,0.30032495
0.0,96,0.0004180526,316,0.030273931
-157.67801,224,0.006806475,29,0.3266912
3487.9148,215,5.913536e-06,27,0.3937513
1348.345,318,0.2335102,180,0.27043363
3959.521,183,0.035368323,348,0.21378317
142.737,354,0.028678617,119,0.13774955
