uniqueID,real_label,real_probability,predicted_label,predicted_probability
516.1399,2,0.22401069,0,0.7759759
1837.23,2,0.9888334,2,0.9888334
3875.2651,0,0.9994797,0,0.9994797
2462.6602,2,1.0,2,1.0
4567.9824,2,0.75636196,2,0.75636196
4402.462,2,1.0,2,1.0
4573.999,1,0.700432,1,0.700432
4045.4966,2,1.0,2,1.0
2842.5405,1,3.1146865e-05,2,0.9999654
1042.885,2,0.0006732219,0,0.9993267
4344.33,2,0.0030229604,1,0.9969765
818.11255,2,0.118567936,0,0.8814221
857.5842,2,0.9781302,2,0.9781302
1553.4727,2,0.090090744,0,0.90990776
12425.282,1,1.0,1,1.0
3910.82,2,1.0,2,1.0
3493.995,2,0.99999213,2,0.99999213
11302.951,2,0.00072046166,1,0.99927956
2749.961,2,0.60368085,2,0.60368085
5092.766,2,0.042372324,1,0.9576277
13790.034,2,0.252824,1,0.74717605
6204.2295,2,8.332654e-05,1,0.9999167
1251.5094,1,0.0023333097,0,0.82757026
9215.201,2,1.0,2,1.0
1847.1396,1,0.0033130096,2,0.996687
816.1382,2,0.87470025,2,0.87470025
