uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability,5_class_probability,6_class_probability,7_class_probability,8_class_probability,9_class_probability
-526.171,1,0.24541241,7,0.2980247,0.005356942,0.24541241,0.095786266,0.24672271,0.023317713,0.018868754,0.037160344,0.2980247,0.01530822,0.014041856
-542.9119,8,0.020594051,9,0.62740624,0.015299184,0.022294408,0.007287755,0.0082610315,0.014669969,0.009976863,0.05189637,0.22231415,0.020594051,0.62740624
124.755905,2,0.8960178,2,0.8960178,0.003660877,0.0062876847,0.8960178,0.0012354589,0.0005564992,0.0064249043,0.0029392894,0.07905781,0.00037102457,0.0034487431
-797.5291,4,0.9699351,4,0.9699351,0.0064965147,0.001207286,0.0021430855,0.0030685856,0.9699351,0.0064339116,0.0032842613,0.0044314805,0.00095345936,0.002046264
-819.34973,9,0.9792295,9,0.9792295,0.002374889,0.00093914353,0.00068927306,0.00095048075,0.0037730415,0.0020066814,0.003014574,0.0012333271,0.005789003,0.9792295
-721.2435,8,0.6719123,8,0.6719123,0.005305279,0.10328604,0.0029008565,0.1938408,0.005277749,0.004828662,0.008261459,0.0025536388,0.6719123,0.0018331747
-626.9623,9,0.87654305,9,0.87654305,0.009086762,0.004300133,0.0038296867,0.0027809627,0.003869645,0.007054659,0.041386444,0.0022500944,0.04889863,0.87654305
-32.582497,5,0.93467236,5,0.93467236,0.0073279333,0.010651525,0.009056865,0.0047806595,0.00391415,0.93467236,0.01016986,0.0055431845,0.0044103283,0.009473147
-710.7244,8,0.83253443,8,0.83253443,0.0028219135,0.0077721905,0.0011844096,0.1464311,0.004339826,0.0020891305,0.0018801277,0.00037596887,0.83253443,0.0005708628
-1097.2751,9,0.14971207,6,0.39453638,0.0902448,0.027444491,0.07111015,0.017701676,0.016518638,0.044329375,0.39453638,0.052247074,0.13615534,0.14971207
-435.13922,9,0.9803725,9,0.9803725,0.0014163745,0.00096680515,0.0026416983,0.0006228527,0.0015532484,0.0018654184,0.0025013897,0.0012403403,0.0068194685,0.9803725
-377.23993,4,0.83513385,4,0.83513385,0.017706024,0.0031453979,0.006831023,0.030204482,0.83513385,0.018176781,0.004346415,0.05322236,0.011879447,0.01935419
-355.54556,2,0.48155117,2,0.48155117,0.01186951,0.28889957,0.48155117,0.016731843,0.008403917,0.027656762,0.07312016,0.059886217,0.025153104,0.0067277257
-619.2634,0,0.42563856,0,0.42563856,0.42563856,0.027072687,0.023164984,0.23110373,0.04303261,0.021334035,0.02480447,0.0027327798,0.16324362,0.037872534
-723.7728,6,0.100560285,7,0.5598957,0.018756678,0.20218211,0.014638712,0.027924307,0.009312068,0.014405241,0.100560285,0.5598957,0.031555302,0.020769594
-779.3545,7,0.921524,7,0.921524,0.0015683867,0.026703104,0.01478748,0.005638677,0.0035213295,0.0050356174,0.009348065,0.921524,0.009822836,0.0020505092
