uniqueID,real_label,real_probability,predicted_label,predicted_probability
2021.4199,66,1.9740241e-06,313,0.9963129
2119.23,200,0.25366268,200,0.25366268
314.87302,326,0.33185115,326,0.33185115
2283.147,175,0.0019693007,0,0.24936637
1930.924,45,0.99728596,45,0.99728596
346.61603,379,0.0970075,125,0.18140244
146.41699,46,0.0116592925,178,0.059525143
895.963,238,0.005178742,91,0.41529387
2205.7158,355,0.1639113,355,0.1639113
1498.8301,100,0.01352271,243,0.31490955
5098.708,359,1.993166e-05,360,0.57541883
744.75195,385,0.016841665,104,0.13715035
99.66499,81,0.004534873,188,0.040688235
70.282,21,0.0018654553,371,0.031681634
438.939,163,0.005547833,281,0.37640542
2092.252,34,0.025796127,360,0.36650038
76.706,249,0.007317655,369,0.056306373
3943.924,184,0.00050676474,295,0.50195843
1562.866,18,0.9861028,18,0.9861028
844.93,156,0.45449555,156,0.45449555
108.827,114,6.263129e-08,370,0.99248815
946.552,351,0.9673807,351,0.9673807
1120.19,317,0.13033341,316,0.16081339
268.71,389,0.0007962577,326,0.27264172
2416.9468,244,0.000280022,172,0.0781706
2103.07,254,0.98530084,254,0.98530084
187.23502,366,0.0022719728,103,0.10285794
3935.83,223,0.0069088126,219,0.36587813
1950.632,312,0.9926156,312,0.9926156
8176.6416,107,0.0050804056,251,0.4960585
598.384,189,0.018940547,294,0.2897492
2702.712,227,0.096661285,49,0.43663594
952.46405,164,0.10753867,235,0.51962274
1806.6449,2,0.054154612,202,0.23577864
6004.17,311,0.9914688,311,0.9914688
3959.521,189,0.0024579926,356,0.6255543
142.737,362,0.042209595,135,0.20287172
1619.902,77,0.057568476,360,0.77858245
322.02396,203,0.00070291513,393,0.08016962
1073.7781,104,0.2202527,167,0.3540379
2789.1768,6,0.88393307,6,0.88393307
125.913994,393,0.79077077,393,0.79077077
1351.775,221,0.00027464016,167,0.09653376
18.118996,63,0.012841741,213,0.03058018
2351.068,67,0.00011554763,88,0.38836092
5592.623,69,0.00018492251,166,0.6070791
3417.8413,330,4.147868e-05,318,0.9371036
2003.6,26,0.16827953,37,0.31511006
1637.8369,19,0.98725754,19,0.98725754
324.13397,126,0.009960898,365,0.2364935
90.79901,211,0.0050217668,132,0.0531185
776.11194,2,0.028455013,292,0.081662826
4550.289,399,0.33385044,192,0.4531666
956.402,116,0.21098739,116,0.21098739
308.209,355,0.008304108,19,0.11604004
1576.52,185,0.006520598,264,0.064553216
1020.623,138,0.010772401,264,0.27119148
539.072,378,0.0068223565,325,0.20754568
4996.604,268,0.36359125,273,0.5880342
153.184,239,0.00020667592,126,0.12740946
222.602,362,0.2099248,135,0.25786322
4454.807,152,0.13055633,86,0.5841985
1873.116,124,0.0023822682,286,0.9865464
1545.0161,237,0.85628384,237,0.85628384
1097.241,340,0.25973257,341,0.7202179
1829.499,245,0.0046657813,92,0.6389622
202.528,167,0.12083229,172,0.14201985
334.02698,191,0.0049505876,186,0.076963976
2943.962,22,0.09944105,78,0.3017918
4638.325,346,0.014732451,304,0.35173312
583.466,93,0.9982218,93,0.9982218
761.645,263,0.03372641,244,0.23964636
2358.555,240,1.2889999e-06,326,0.8464045
175.495,341,0.8035582,341,0.8035582
1348.345,325,0.42641795,325,0.42641795
2415.7832,232,2.456213e-15,235,0.7549117
218.01999,213,0.116945274,213,0.116945274
4574.0127,150,2.6099036e-05,168,0.7739848
85.972015,25,0.014387107,167,0.08854106
1171.987,129,0.1330909,241,0.27358946
116.531,187,0.0056719673,371,0.07129433
522.173,397,0.01747699,193,0.06806956
3581.114,267,0.3674288,275,0.62545514
1581.026,128,0.0404267,205,0.39396632
429.31097,58,0.00093523535,103,0.120776124
5863.148,95,0.0806107,399,0.7668186
3958.293,170,0.546048,170,0.546048
2239.667,258,0.9776717,258,0.9776717
2271.8179,150,4.1742346e-06,48,0.3293586
726.828,239,3.8567854e-05,121,0.28893265
640.319,112,0.020117817,16,0.18383501
5267.9717,130,2.1149165e-06,329,0.39896762
2834.769,134,0.29985055,398,0.30794242
820.20197,358,0.010524248,182,0.15487792
216.979,51,0.021989495,93,0.077467486
2143.81,189,0.0020396851,162,0.73048955
373.427,301,0.0130865825,373,0.16155657
1358.7789,358,0.006417428,235,0.26182857
2901.955,229,0.53835416,229,0.53835416
29.321005,142,0.028004728,64,0.06747387
3903.737,342,0.057495706,283,0.9390581
-117.67499,350,0.7514475,350,0.7514475
2644.2368,160,0.38745946,160,0.38745946
2508.513,354,0.018254256,217,0.1320112
3753.541,50,0.008913149,99,0.5134882
3541.017,237,0.00075008,208,0.3065042
290.681,125,0.04257781,269,0.10347533
3016.6023,148,1.0,148,1.0
15.684,63,0.025423221,133,0.059993993
114.18399,58,0.030309727,193,0.65420735
830.80493,138,0.31622887,138,0.31622887
222.39499,62,0.001999316,224,0.12176482
393.018,326,0.02851145,70,0.20290774
376.36804,201,0.04618796,284,0.4628861
76.723,172,0.032026034,130,0.10180916
1625.161,21,0.00054010487,143,0.30908492
3359.392,355,0.0033058508,225,0.17437705
3260.3481,316,0.03563521,317,0.46198386
3056.232,45,0.3735655,45,0.3735655
152.22101,307,0.0011582266,378,0.073431835
282.976,323,0.009079877,42,0.11219495
2467.526,130,0.31079364,174,0.38764602
1614.9429,384,0.0015761417,325,0.8494421
4472.035,367,0.07923038,151,0.2831443
1384.813,357,0.002015958,356,0.8216661
343.68604,136,0.040028565,199,0.0730279
2867.078,96,0.05958436,186,0.27404466
5805.8154,43,0.9148069,43,0.9148069
1384.803,387,0.00060742296,234,0.56082964
1857.4441,5,0.5842131,5,0.5842131
1039.55,341,0.7581848,341,0.7581848
1227.241,191,8.04051e-07,368,0.70724326
1494.6731,353,0.005774279,368,0.3218539
1315.034,44,0.7892409,44,0.7892409
2.0709991,282,0.022774488,132,0.08331138
2642.2312,173,0.06071962,297,0.36558983
2803.2842,149,0.0057421084,289,0.99424356
41.505,375,2.076559e-05,323,0.057151534
1601.656,207,0.0025130047,245,0.25553897
3969.4521,182,0.34744737,182,0.34744737
4091.3838,148,0.0028150433,166,0.24411604
3228.072,155,0.0018722878,233,0.2529168
507.23602,49,0.29599467,49,0.29599467
956.404,103,0.4087007,103,0.4087007
2393.6062,306,0.9997874,306,0.9997874
1827.06,325,9.2988565e-05,107,0.681007
915.093,174,0.094493665,93,0.44471872
2303.418,394,0.45129907,394,0.45129907
225.65201,364,0.2007843,339,0.27158964
175.639,205,0.007568256,132,0.024843112
4188.665,311,0.009901752,55,0.85369104
1011.302,332,2.886865e-08,336,0.9453502
1027.561,111,0.004585268,42,0.19377317
2984.16,123,0.0006026988,375,0.6676958
307.737,103,0.0077119707,93,0.17516504
4958.312,221,0.0005470063,304,0.60089815
876.206,111,0.027839975,233,0.41416675
5509.937,182,0.44615936,182,0.44615936
5937.0664,171,0.079032786,75,0.7958086
14.379999,397,0.0075729406,126,0.08556368
1195.397,278,1.6450509e-05,349,0.31891003
261.982,80,0.0073019858,213,0.056892853
1039.0549,65,0.08633451,5,0.17978734
395.94904,120,0.00031609077,379,0.18591991
1181.904,3,0.08612786,127,0.33243033
606.07996,90,0.013523015,316,0.07531484
634.4611,322,0.0013587432,0,0.5227186
3551.623,363,0.011687661,182,0.14838633
310.049,391,0.00097653514,205,0.13293004
3485.9119,234,0.027836543,9,0.26537117
1129.4341,387,0.00024001817,202,0.81497455
1310.812,115,0.012191502,252,0.12913965
4099.574,18,0.10292073,348,0.52021456
-10.151016,390,5.1182153e-05,370,0.46240157
133.987,186,0.019158645,146,0.453117
347.27997,36,0.015272254,108,0.5527294
164.651,328,0.005849744,213,0.021769919
1785.202,392,0.00761584,108,0.8216965
2995.691,49,0.0946688,246,0.57442284
775.2421,287,0.0041353526,242,0.070414245
1751.425,76,0.31314743,76,0.31314743
4195.295,217,0.9708365,217,0.9708365
491.297,78,0.010156631,70,0.068279706
75.494,389,0.025190582,83,0.06640715
956.2871,289,0.1339106,289,0.1339106
2462.667,53,0.0019095263,232,0.12732069
715.25995,127,0.24336314,127,0.24336314
86.58501,185,0.010725182,24,0.044602316
182.29504,167,0.5012235,167,0.5012235
300.016,155,0.002285637,212,0.054336764
67.394,301,0.048665553,63,0.05418359
2.0889997,205,0.020479357,323,0.057014722
949.43494,302,0.003426374,85,0.17713165
2343.9312,228,0.056740534,169,0.40172508
286.88498,127,0.011991856,229,0.06965225
324.017,287,0.015361068,390,0.05134331
82.72001,133,0.009394362,222,0.052189767
2537.272,241,0.00083999074,380,0.69304526
613.772,124,0.5823791,124,0.5823791
1030.89,156,0.014868061,0,0.7082229
2928.3364,183,0.33707282,120,0.3484496
2159.159,20,3.0887747e-06,56,0.49842036
1623.525,38,0.00025569918,273,0.6313545
494.46698,64,0.032402877,379,0.4709506
394.44202,5,1.3809056e-05,145,0.2446154
401.138,39,0.020736337,151,0.19687039
726.954,54,0.10522281,195,0.113280036
-5.1139994,195,0.018951597,193,0.04675623
1384.2429,76,0.03399425,233,0.06136426
1431.1382,151,0.0014994385,107,0.84475327
299.03598,28,0.0055947,103,0.042607963
4693.6377,79,9.263037e-05,27,0.8055468
130.85199,189,0.0006869776,70,0.049152758
1416.973,363,0.017926652,90,0.27686086
1957.4319,21,1.10362325e-05,345,0.3995872
357.9,307,0.34671846,307,0.34671846
113.401,179,0.0006494769,157,0.096926205
1.148,278,0.00026201605,193,0.06589968
490.84702,12,0.0011963302,254,0.38814685
4232.3486,56,0.015675794,304,0.3721567
1162.437,206,0.002859045,93,0.50429475
223.39899,339,0.15533371,339,0.15533371
1029.771,307,0.076939315,93,0.22717717
507.41202,155,0.0018482385,368,0.1456729
1337.6208,241,0.9581345,241,0.9581345
31.305,382,0.0052382504,371,0.03263199
5670.55,31,0.30749932,372,0.55394816
500.909,269,0.05085146,273,0.5362277
5474.045,227,0.28899124,227,0.28899124
227.768,145,0.013353115,285,0.16370755
4273.814,34,2.1255495e-05,395,0.9192035
116.522995,212,0.003745433,371,0.035689607
-17.251999,38,0.00094923354,83,0.07556608
3147.799,119,0.0013767611,239,0.6624177
14.936001,139,0.002957761,193,0.052494362
194.37999,374,0.0008989249,326,0.26515278
21.151999,82,0.015453036,351,0.0941719
106.656006,28,0.0034969961,351,0.13318165
288.966,341,0.0012824363,240,0.07861662
218.84302,360,0.78526926,360,0.78526926
153.436,213,0.05397449,365,0.05636868
293.383,392,0.04027041,126,0.16491896
1927.0361,370,0.5812585,370,0.5812585
2247.815,121,0.03562513,308,0.1872284
129.469,106,0.007977211,351,0.70183593
34.346,187,0.0033086385,192,0.04283808
3381.3518,242,0.8514109,242,0.8514109
6868.578,16,0.0018069813,41,0.22310583
42.822,13,0.036316544,369,0.073101215
764.04205,289,0.004113537,316,0.20612633
2673.643,264,0.09321044,226,0.16050634
2482.6812,190,0.114291094,394,0.18395887
252.75502,92,7.962172e-05,316,0.046514325
189.141,27,0.009637276,127,0.029664667
1484.569,246,0.12597828,164,0.2627128
48.885002,282,0.010063836,78,0.029793167
2009.431,85,3.8611006e-06,30,0.7858388
1866.762,182,0.86816186,182,0.86816186
129.131,373,0.003575835,221,0.088249445
-29.367996,213,0.09409454,213,0.09409454
602.363,50,0.002016511,162,0.591365
117.35501,369,4.0125284e-05,176,0.08081083
1403.846,153,0.0062068403,31,0.3952806
3357.484,13,0.00012361395,354,0.562558
5023.482,9,0.63900995,9,0.63900995
478.10596,266,9.912992e-06,149,0.5868565
579.771,69,0.3623543,69,0.3623543
459.888,201,0.022564923,42,0.8455063
2251.4338,170,0.9998511,170,0.9998511
945.964,109,0.07553694,117,0.15516846
515.768,338,0.008224436,0,0.21919744
2608.558,315,0.98117644,315,0.98117644
1995.036,308,0.18858981,307,0.4092546
436.15002,123,0.35683534,123,0.35683534
3084.073,292,0.26516783,292,0.26516783
3431.733,235,0.038826287,251,0.3247582
1345.0239,93,0.21707365,93,0.21707365
625.36896,323,0.13391992,315,0.34769258
1288.281,303,0.041105155,37,0.20687221
2864.259,235,0.37005937,235,0.37005937
2552.6802,92,0.29126057,92,0.29126057
1416.0872,227,0.0003991025,209,0.22797316
2287.629,338,0.94187826,338,0.94187826
2141.1372,230,0.036448944,41,0.41287673
38.378998,29,0.029394163,178,0.118520916
532.766,220,0.0042481627,209,0.3278641
819.86096,32,0.013136355,128,0.31646845
4299.503,91,0.09865992,224,0.48780364
298.149,137,0.0041898843,365,0.29180467
258.33398,160,0.057717178,151,0.24692464
1039.214,89,0.071969785,51,0.29025105
80.764,133,0.019400032,83,0.07393164
845.57495,97,0.0016327038,248,0.23519906
1332.257,72,0.0013328141,8,0.114477515
85.22498,102,0.015246787,316,0.09634989
4012.4712,248,3.964106e-05,233,0.89132535
946.00793,117,0.034288213,115,0.21252315
3701.8633,283,0.36126363,348,0.6038015
931.063,385,0.03291126,262,0.11053032
1796.9868,33,0.0023881837,193,0.34275642
5897.06,43,0.9520261,43,0.9520261
3098.12,302,0.13033862,151,0.5087851
4802.695,223,0.9999964,223,0.9999964
6339.025,298,0.15918829,253,0.61922807
1279.83,76,0.016137704,26,0.14566284
2259.184,360,0.07557985,269,0.8187682
2603.143,59,0.9112645,59,0.9112645
809.35,392,0.09868118,316,0.32786807
600.98303,66,3.4944016e-05,105,0.27955347
95.69701,285,0.057408527,213,0.19957332
6500.5684,306,0.96016806,306,0.96016806
4823.669,100,0.5628854,100,0.5628854
19.013,106,0.01350218,132,0.03867393
2361.961,169,0.96453965,169,0.96453965
169.408,332,0.00046338467,70,0.25358272
1753.005,310,0.99941385,310,0.99941385
1044.087,253,0.9893911,253,0.9893911
325.42603,8,0.011028483,63,0.05153724
3500.09,170,0.00097296626,192,0.56382686
139.04501,238,0.00664709,22,0.056114092
1232.486,290,0.029779583,242,0.37072057
1057.896,122,0.15762122,325,0.20436624
2125.893,287,0.054406147,242,0.32471892
5166.66,274,3.5714647e-06,363,0.44433892
1391.1031,21,0.0007381766,301,0.2327012
1115.499,271,0.6013302,271,0.6013302
48.649,165,0.014090433,193,0.18328077
327.604,72,0.06109306,135,0.2877907
131.39902,213,0.0024982672,205,0.11077344
1816.53,17,0.30563596,17,0.30563596
861.87695,129,0.039939333,11,0.24022442
147.48201,240,0.025088204,135,0.24146083
42.281998,98,0.003377202,369,0.09405654
5927.005,220,0.012053741,345,0.5270864
217.22299,24,0.0047842315,188,0.105439454
392.44202,224,0.030177748,108,0.113029316
1642.4191,360,0.8898483,360,0.8898483
1.28,293,0.002296309,193,0.035583396
769.112,338,0.0002997899,271,0.5220809
1011.2251,351,2.2495286e-07,264,0.18644503
685.64197,286,0.011687913,162,0.066513814
4033.2148,279,0.025000772,241,0.68273586
2307.965,289,0.8626014,289,0.8626014
121.118996,212,0.0017833926,301,0.047087923
-3.3219967,21,0.0029283473,193,0.09597906
0.0,22,0.0030690709,396,0.033137877
5444.166,225,6.2466725e-06,254,0.6776449
181.294,71,0.009721517,373,0.035529364
3485.277,336,0.99591774,336,0.99591774
718.6569,298,0.10606758,358,0.8649693
1574.9241,107,0.00015278337,172,0.40737203
2941.0186,95,1.8795488e-06,302,0.9649814
552.28906,266,0.00596885,252,0.5700223
4635.0103,43,0.3390706,34,0.3732812
16.332,370,0.0060322294,193,0.08861073
2495.896,72,0.0017790934,244,0.19096674
471.307,110,0.0014955546,289,0.1445986
104.227,21,0.0009593589,126,0.24962327
510.765,384,0.0005339604,323,0.5044516
1627.229,115,0.002753617,233,0.50175005
3661.57,377,0.67567074,377,0.67567074
657.55396,43,0.00016496607,151,0.17037441
2575.358,175,0.0007839472,154,0.5824888
54.65399,190,0.0061945817,33,0.16512072
495.552,125,0.0015145203,105,0.29007608
2664.9521,207,0.0423746,122,0.20094562
175.79901,130,0.00917932,383,0.048674338
3642.5342,223,0.8103852,223,0.8103852
298.78302,323,0.00015881087,121,0.2312659
