uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability,5_class_probability,6_class_probability,7_class_probability,8_class_probability,9_class_probability,10_class_probability,11_class_probability,12_class_probability,13_class_probability,14_class_probability
S001C001P022R001A001,0,6.491291e-07,8,0.6674553,6.491291060228832e-07,2.110587593051605e-05,1.9330225313751725e-06,3.246454494121309e-11,1.3239360669103917e-05,4.319977335853764e-07,3.0012348361196928e-05,0.3324625790119171,0.6674553155899048,5.648060863450155e-08,3.424350325076375e-06,2.632013362813268e-08,6.586076324310852e-06,4.738727056974312e-06,1.3537632126414678e-10
S001C001P022R001A002,1,0.00018885672,5,0.90435404,0.0013284720480442047,0.00018885672034230083,0.003407423384487629,1.3066778592474293e-05,0.006308313459157944,0.9043540358543396,0.05222995951771736,0.021451925858855247,3.700171191667323e-06,6.883272362756543e-06,0.0016103927046060562,0.00520088616758585,0.0036462624557316303,0.00021976398420520127,3.005833423230797e-05
S001C001P022R001A003,2,0.13424294,1,0.37444276,0.005401295609772205,0.3744427561759949,0.1342429369688034,0.00043508686940185726,0.00568396458402276,0.17241384088993073,0.05533256381750107,0.0002626329369377345,0.0007310814107768238,4.775956767844036e-06,0.005907142534852028,0.2448314130306244,0.0001349105004919693,0.0001722594170132652,3.2436096262244973e-06
S001C001P022R001A004,3,0.99974996,3,0.99974996,2.7344127374817617e-05,1.3233427864633995e-07,4.352906671556411e-06,0.9997499585151672,9.240844200952836e-10,3.3747120653515594e-08,1.6363207677727587e-08,3.2954775019966576e-10,1.8128204493095268e-09,9.35317586936435e-07,1.881692526239931e-07,9.182718940792256e-07,0.00021598118473775685,9.93939721638526e-08,1.3950796073913807e-09
S001C001P022R001A005,4,0.0073428326,5,0.8884041,0.0012118718586862087,0.00015066743071656674,0.0005413198960013688,0.00044477678602561355,0.007342832628637552,0.8884040713310242,0.0528440997004509,1.9416216673562303e-05,2.1015908657773252e-07,1.0486556675459724e-05,0.0069932956248521805,0.0419781431555748,2.198249421780929e-05,3.672881575766951e-05,1.3197718828905636e-07
S001C001P022R001A006,5,0.83475894,5,0.83475894,0.0010303149465471506,0.0002611084491945803,0.0005143354646861553,5.112369399284944e-05,0.016463762149214745,0.8347589373588562,0.10628341883420944,4.302202432882041e-05,1.1002970268236822e-06,8.95864923222689e-06,0.003758959239348769,0.036577336490154266,0.00019811656966339797,4.9475798732601106e-05,1.0224927571300668e-08
S001C001P022R001A007,6,0.22178394,5,0.74667215,1.105515821109293e-05,5.993484819555306e-07,1.098623306461377e-05,1.6958443893599906e-07,0.029446454718708992,0.7466721534729004,0.22178393602371216,8.941502528614365e-06,2.5809731596382335e-07,1.3341189486482108e-08,0.00028942758217453957,0.0017724676290526986,1.595066351001151e-06,1.943463757925201e-06,1.2214033118240764e-09
S001C001P022R001A008,7,0.9976891,7,0.9976891,3.308953091618605e-05,0.001878351322375238,5.6229159781651106e-06,1.7271974002142088e-06,0.00019678109674714506,1.9354720279807225e-05,3.572699642973021e-05,0.9976891279220581,3.2064559491118416e-05,3.9784285945643205e-06,8.999041892820969e-05,5.943317319179187e-06,7.134137376851868e-06,1.0732894679676974e-06,3.3309714098095355e-08
S001C001P022R001A009,8,0.9999995,8,0.9999995,1.6292592830424724e-09,1.4564515993242821e-07,1.070037285444414e-07,4.766258459958095e-14,3.934493619794921e-09,4.429216549084458e-09,1.7269731245050934e-07,1.3252142139208445e-07,0.9999995231628418,2.2005772312878868e-13,5.777170408727272e-10,7.788098638217278e-11,1.1050908452214792e-11,8.326046518902785e-10,1.864910949191806e-13
S001C001P022R001A010,9,0.787174,9,0.787174,0.1312599778175354,1.5575767974951304e-05,0.0007256223470903933,0.010500197298824787,0.000536455656401813,0.0006006795447319746,0.00035339820897206664,4.5871067413827404e-05,1.4351682864344184e-07,0.7871739864349365,0.004016474820673466,0.0022161214146763086,0.05923185124993324,0.003254989394918084,6.858588312752545e-05
