uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability
-449.7554,2,0.99940324,2,0.99940324,9.823138e-11,0.00010424199,0.99940324,2.8377866e-07,0.00049230974
-707.56116,1,0.9283536,1,0.9283536,1.0401196e-07,0.9283536,0.04870955,0.022818154,0.000118546785
-187.24423,4,0.9993893,4,0.9993893,1.1241075e-06,9.482591e-08,1.3196562e-05,0.0005963097,0.9993893
28.215927,0,0.9999287,0,0.9999287,0.9999287,7.2947785e-08,2.061228e-08,5.9497692e-05,1.163319e-05
-135.72491,2,0.9768975,2,0.9768975,0.00017237583,0.0009557658,0.9768975,0.021717949,0.0002563889
-760.6719,1,0.80174875,1,0.80174875,5.3635085e-06,0.80174875,3.7202797e-05,0.16022898,0.037979748
-468.04703,4,0.9988753,4,0.9988753,1.9579915e-07,7.76077e-06,6.4975664e-11,0.0011166956,0.9988753
-599.38306,3,0.68433005,3,0.68433005,2.300855e-06,0.29756176,2.0817253e-05,0.68433005,0.018085063
-761.5533,1,0.0021878048,4,0.94291794,1.6768954e-07,0.0021878048,9.064161e-06,0.054885034,0.94291794
-174.3325,0,0.9999138,0,0.9999138,0.9999138,2.4646997e-07,3.3196916e-09,8.2577775e-05,3.3898818e-06
-100.71353,2,0.99999976,2,0.99999976,2.4651817e-11,2.7641764e-07,0.99999976,1.7475946e-08,2.3225864e-08
-423.615,0,0.99892044,0,0.99892044,0.99892044,3.6520973e-06,8.8216245e-10,0.0010510961,2.4791643e-05
-541.7544,2,0.9906093,2,0.9906093,2.0062428e-06,4.184698e-05,0.9906093,0.0012749975,0.008071915
-674.19104,3,0.6830426,3,0.6830426,0.004327015,0.06559242,3.6737518e-07,0.6830426,0.24703756
-325.43918,3,0.1501258,1,0.64666516,7.869972e-06,0.64666516,0.00036153433,0.1501258,0.20283966
84.27626,4,0.9997528,4,0.9997528,2.0296491e-05,8.6231825e-07,2.8310174e-07,0.0002256917,0.9997528
-448.037,3,0.3921301,4,0.60740614,0.00027026955,0.00019347797,1.1881769e-09,0.3921301,0.60740614
-675.3699,4,0.957483,4,0.957483,9.896621e-06,0.013277806,7.353738e-06,0.029221943,0.957483
-441.3368,1,0.04690975,3,0.92228407,4.3760004e-08,0.04690975,0.030331105,0.92228407,0.0004749544
-429.42432,3,0.0045837313,0,0.97635126,0.97635126,0.019059755,1.997633e-09,0.0045837313,5.398146e-06
-636.404,2,0.99989414,2,0.99989414,1.4506792e-10,6.818639e-05,0.99989414,7.25312e-06,3.0342193e-05
