uniqueID,real_label,real_probability,predicted_label,predicted_probability
948.564,1,0.03214641,5,0.789636
1740.7649,3,0.42355865,3,0.42355865
174.57898,1,0.17369942,0,0.60094166
4303.717,0,0.00030549162,5,0.98612726
879.36304,7,0.9847841,7,0.9847841
731.694,2,0.97066146,2,0.97066146
233.73706,1,0.99801576,1,0.99801576
2172.562,2,0.025540628,5,0.9692747
1337.515,0,0.10761749,2,0.6069778
1603.225,2,0.99989665,2,0.99989665
-9.422999,2,0.07200315,0,0.5336535
2086.434,2,0.99752945,2,0.99752945
592.536,5,0.4992167,5,0.4992167
1568.9689,0,0.38582706,1,0.6128137
1653.088,2,0.88141334,2,0.88141334
343.06104,1,0.4476933,1,0.4476933
4008.055,5,0.96698517,5,0.96698517
1762.3889,0,1.0063124e-07,2,0.9423507
4539.483,1,0.9993678,1,0.9993678
2267.283,1,0.40244403,1,0.40244403
6663.6016,0,0.34256405,1,0.5791924
3406.7402,5,1.0,5,1.0
351.26697,2,0.4534387,2,0.4534387
0.59800005,0,0.48827752,0,0.48827752
1872.6162,5,0.9999995,5,0.9999995
657.25696,2,0.9563813,2,0.9563813
2170.567,2,0.07727429,6,0.85256183
1061.595,0,0.34212708,0,0.34212708
2197.741,1,0.82794446,1,0.82794446
335.01804,0,0.41490898,0,0.41490898
3347.5288,5,0.9971934,5,0.9971934
2052.509,1,0.9977811,1,0.9977811
2605.001,2,0.5646562,2,0.5646562
4948.689,1,0.000175432,5,0.9998179
262.391,7,0.17996278,2,0.48968032
1390.4131,2,0.13277277,1,0.47318456
6525.877,1,0.994181,1,0.994181
2710.124,5,0.9999676,5,0.9999676
2380.489,2,0.99985254,2,0.99985254
2502.8188,6,0.2129654,7,0.74483836
2571.027,2,0.07360947,0,0.7899707
3895.631,1,0.90866053,1,0.90866053
1473.119,2,0.01571988,0,0.8955052
1364.439,2,0.9475123,2,0.9475123
566.67804,2,0.97679114,2,0.97679114
7847.34,0,0.5043428,0,0.5043428
2972.2559,5,0.99754566,5,0.99754566
1804.269,6,0.9166497,6,0.9166497
6693.595,5,0.013208704,0,0.91850805
2447.096,2,0.91836184,2,0.91836184
2155.238,7,0.5494647,7,0.5494647
602.91797,2,0.98452455,2,0.98452455
799.736,1,0.30088726,2,0.6166624
3381.541,0,0.7497743,0,0.7497743
7503.175,1,0.9559333,1,0.9559333
2418.182,1,0.31486115,5,0.5646237
1549.0549,7,0.9639524,7,0.9639524
478.629,7,0.0027281682,0,0.45212433
3934.9421,0,0.00050100783,2,0.8953788
1577.7,1,0.48194045,1,0.48194045
1999.866,5,0.9744333,5,0.9744333
1879.4719,2,0.7656992,2,0.7656992
2882.887,6,0.26295084,2,0.7347506
104.488,7,0.06867399,0,0.28402665
2100.133,2,0.9949896,2,0.9949896
5519.193,1,0.014433045,5,0.31717822
825.104,2,0.9887862,2,0.9887862
2129.181,2,0.52183634,2,0.52183634
8782.378,1,0.00015393108,0,0.9172538
1336.6959,1,0.2845946,5,0.4080007
1164.708,2,0.9969748,2,0.9969748
3437.7778,1,0.6934948,1,0.6934948
2573.7817,1,0.045008063,0,0.64118063
2921.878,1,0.9422365,1,0.9422365
3897.397,2,0.009276193,0,0.97386724
4177.2764,2,0.021081157,1,0.52602696
1592.031,2,0.85036093,2,0.85036093
173.16998,7,0.009920891,2,0.5717055
948.53595,2,0.7978518,2,0.7978518
3646.9521,7,0.006735531,0,0.5693559
2933.79,5,0.98391485,5,0.98391485
2367.626,5,1.0,5,1.0
1557.3398,0,0.004428966,7,0.9452241
2175.813,2,0.04217057,5,0.47731408
355.352,2,0.98025686,2,0.98025686
1213.791,2,0.9104915,2,0.9104915
1350.735,2,0.99998283,2,0.99998283
466.82098,7,0.23726766,6,0.3682106
1714.2881,5,0.99959177,5,0.99959177
2020.428,5,0.3308962,1,0.61657774
