uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability
-487.08798,2,0.9994024,2,0.9994024,5.558688e-07,0.00059668923,0.9994024,3.7214983e-07,3.508343e-14
-499.4961,4,0.9999976,4,0.9999976,2.3730566e-08,6.665829e-09,2.3873e-10,2.3971907e-06,0.9999976
-352.55667,2,0.99999726,2,0.99999726,1.104063e-06,1.3482738e-06,0.99999726,1.9090521e-07,8.6363436e-13
-563.6425,4,0.9999807,4,0.9999807,1.0019666e-05,5.1307456e-09,2.193337e-09,9.251047e-06,0.9999807
-437.01184,0,0.012149991,3,0.9715897,0.012149991,1.3522569e-08,1.4186459e-08,0.9715897,0.016260298
-809.5243,3,0.9962914,3,0.9962914,1.9869258e-05,0.0036887713,5.7440957e-08,0.9962914,3.6576726e-08
-690.69385,1,0.9999461,1,0.9999461,1.3334538e-06,0.9999461,3.5615634e-05,1.6974644e-05,3.364032e-11
-814.5724,3,0.997551,3,0.997551,1.81802e-05,0.0024171718,1.8788299e-10,0.997551,1.366588e-05
-437.41644,0,0.99995506,0,0.99995506,0.99995506,9.9352576e-08,1.6755614e-06,4.3093252e-05,5.4800053e-11
-474.78937,1,0.00871456,3,0.9912377,1.0485647e-07,0.00871456,4.765163e-05,0.9912377,5.314713e-10
-599.6593,2,0.5984496,2,0.5984496,1.2066079e-06,0.4014411,0.5984496,0.000108064276,7.024605e-18
-463.2312,4,9.581345e-07,3,0.99989855,6.4045875e-05,8.346567e-08,3.634048e-05,0.99989855,9.581345e-07
-886.1229,1,0.9988086,1,0.9988086,5.433165e-08,0.9988086,0.00038643228,0.00080501236,5.4853025e-11
-616.50433,3,0.9999727,3,0.9999727,8.150761e-06,1.8727354e-05,1.0916257e-09,0.9999727,4.9116204e-07
-269.08804,0,0.99016047,0,0.99016047,0.99016047,3.5287667e-06,3.1167344e-06,0.009832292,5.595553e-07
