uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability
-289.24695,0,0.4821503,0,0.4821503,0.4821503,0.095238425,0.11263492,0.30995855,1.7782606e-05
-339.99545,2,0.019286666,3,0.98070747,1.418238e-06,7.5123035e-13,0.019286666,0.98070747,4.429178e-06
-332.35764,3,0.99996126,3,0.99996126,8.347445e-07,3.3699816e-05,3.580958e-15,0.99996126,4.1288995e-06
19.410362,4,0.9999782,4,0.9999782,3.0756389e-09,4.6729443e-07,9.837001e-08,2.1212085e-05,0.9999782
-32.582497,0,0.99756277,0,0.99756277,0.99756277,2.0410784e-17,2.904511e-10,0.0024372903,3.0223853e-14
-302.2564,2,0.9999995,2,0.9999995,1.05738585e-10,4.5852343e-07,0.9999995,3.779959e-08,6.975789e-11
-347.69507,4,0.99403787,4,0.99403787,3.4433119e-09,0.0015533337,1.0061158e-06,0.0044078142,0.99403787
-521.14905,1,0.96010077,1,0.96010077,4.3635002e-09,0.96010077,1.6141522e-07,0.03989902,3.9871647e-08
-481.44437,3,0.9833794,3,0.9833794,4.684514e-10,0.01662059,2.5196384e-12,0.9833794,1.7945089e-08
-704.66406,1,0.99609643,1,0.99609643,3.2840682e-13,0.99609643,8.7301e-05,0.003816285,1.0793431e-10
-511.02115,3,0.8661564,3,0.8661564,8.564875e-05,0.13374765,7.310201e-09,0.8661564,1.0200157e-05
-756.3336,1,0.8447954,1,0.8447954,5.9734884e-11,0.8447954,2.0559775e-05,0.15518403,8.813379e-09
-126.29498,4,0.41440538,1,0.50796264,0.0013729576,0.50796264,0.00063010695,0.075628966,0.41440538
-135.72491,2,0.9999702,2,0.9999702,2.4740944e-05,1.81935e-07,0.9999702,4.395439e-06,5.161645e-07
108.184975,0,0.99603134,0,0.99603134,0.99603134,6.188252e-12,0.0035628437,0.00040556188,2.7862774e-07
