uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability,5_class_probability,6_class_probability,7_class_probability,8_class_probability,9_class_probability,10_class_probability,11_class_probability,12_class_probability,13_class_probability,14_class_probability
-510.4671,5,0.24482733,0,0.6716168,0.6716168,1.8387123e-05,0.021625834,0.00019924583,0.00049291487,0.24482733,0.008274874,0.00016832014,1.0678966e-06,0.0002055243,0.0091324495,0.024628451,0.018182969,0.00062478817,9.508681e-07
-320.5786,3,0.9859918,3,0.9859918,5.4100373e-09,1.90045e-05,1.603256e-06,0.9859918,5.5940937e-08,3.121866e-06,3.649375e-06,1.8289777e-06,2.1148743e-09,1.8155614e-08,4.9897716e-07,3.1607747e-06,0.013963781,1.5418141e-08,1.1391607e-05
-510.32983,14,0.13002963,11,0.6506388,0.00082263036,0.002389249,5.035117e-05,8.7413014e-07,0.006098607,7.195626e-05,0.00018842448,0.0002657544,2.272344e-07,0.03638859,0.00209218,0.6506388,0.13342063,0.03754205,0.13002963
-364.51648,12,0.0016334398,13,0.99770784,3.0055085e-07,2.1317888e-08,2.125542e-06,9.852869e-07,3.462463e-06,2.2454942e-07,2.8452409e-05,6.699599e-08,9.4042474e-07,1.7008287e-07,0.0006119108,9.846665e-06,0.0016334398,0.99770784,7.439893e-08
21.177338,10,0.028368142,2,0.70095915,0.0021958016,0.0040553696,0.70095915,7.561894e-06,0.014367061,0.17373773,0.06698483,0.0010155422,0.007805504,1.7864246e-06,0.028368142,0.00042434628,5.575618e-05,2.1471747e-05,3.0204003e-08
-515.1581,0,8.23127e-07,1,0.99964654,8.23127e-07,0.99964654,3.5431296e-07,5.8430425e-09,4.2847493e-08,3.830768e-10,6.7466794e-07,0.00028574993,2.305187e-05,1.4960058e-06,3.2978817e-06,2.4595096e-07,3.7563503e-05,6.488704e-08,1.0032679e-08
-391.82968,5,0.007831465,6,0.8674762,0.00012157208,0.082272656,0.00083765254,3.7416917e-06,0.016608803,0.007831465,0.8674762,0.00044922513,2.0601812e-05,2.9380362e-06,0.002937042,0.019550104,0.0007039791,0.0011493113,3.463383e-05
-761.5533,9,0.4193453,3,0.4537093,0.00020320658,0.00016507662,0.011887201,0.4537093,0.003983702,2.2920574e-05,0.00040047115,3.2800974e-05,1.1636575e-06,0.4193453,0.042274915,0.003656269,0.020579927,0.028562851,0.015174856
68.10603,8,0.24212092,5,0.4246956,0.004582574,4.0302675e-06,0.019621288,3.4787702e-06,0.001584929,0.4246956,0.2994691,0.007752969,0.24212092,1.4900773e-08,0.00013431798,1.1465501e-06,1.3220592e-06,2.777423e-05,4.818507e-07
-756.3336,9,0.9434231,9,0.9434231,0.018126115,0.0006315774,0.00045025776,6.742173e-05,0.00017138584,4.8161444e-05,0.002437256,0.00015435946,5.1844886e-06,0.9434231,0.0274518,0.0038790924,0.00012952091,0.0022106639,0.00081407494
-602.5476,14,0.0009823715,12,0.5958396,1.7001568e-05,0.00079457555,0.005429692,8.703653e-07,0.00036732983,9.421964e-05,0.00027346934,0.0025426974,4.5464917e-06,0.0011409932,0.014629478,0.0005540528,0.5958396,0.37732908,0.0009823715
-289.24695,8,0.0060373037,12,0.96700513,8.303517e-07,0.0016029684,0.0009773757,0.0015837133,4.3775624e-05,2.5619793e-06,0.0009055749,0.010359186,0.0060373037,0.00094648224,0.009480601,0.00096327637,0.96700513,9.113362e-05,3.362584e-08
-663.36664,7,0.99587137,7,0.99587137,2.6683512e-07,4.329388e-06,2.0924841e-07,2.4924514e-08,2.5399606e-06,1.431491e-08,6.5022496e-06,0.99587137,7.0486703e-07,2.964628e-06,0.0040920163,1.0031824e-08,1.5275938e-05,3.594025e-06,5.377991e-09
-202.5072,11,3.701478e-05,8,0.43470398,0.013604206,0.00943936,0.00039472643,8.26424e-05,0.01760966,0.21825731,0.11469238,0.17875546,0.43470398,3.2565133e-06,0.010138177,3.701478e-05,4.9117025e-05,0.0022187498,1.4003052e-05
-198.41745,2,5.5167995e-05,4,0.9239933,9.612843e-06,5.986085e-08,5.5167995e-05,4.5781803e-06,0.9239933,0.00037208173,0.027988033,0.00052871346,0.046739284,1.7856719e-07,4.0245497e-05,0.00020550087,1.7614917e-05,3.849742e-05,7.2137345e-06
-11.479713,12,0.23969126,7,0.756551,4.49186e-05,0.00023670339,0.0022786923,5.5388202e-05,2.7141736e-05,6.383064e-05,1.9619312e-05,0.756551,0.0008601841,4.7406587e-07,0.00014921564,1.9424145e-07,0.23969126,1.9381254e-05,1.901936e-06
-588.6149,6,0.016624574,0,0.42884535,0.42884535,0.0017577518,0.03888355,6.157535e-05,0.00911512,0.01750954,0.016624574,0.00059750763,1.6659948e-06,0.0066211214,0.3283213,0.12363759,0.010252407,0.017754367,1.6629192e-05
-501.16766,2,0.0005758329,6,0.7632324,0.00047317464,0.056592077,0.0005758329,0.00035962832,0.09887837,0.0069061704,0.7632324,0.00091474014,0.00017928547,1.9796882e-05,0.0010803372,0.034415167,0.00068289833,0.026485492,0.009204531
-334.10834,12,0.9933235,12,0.9933235,0.0006796515,4.9472114e-06,8.434013e-05,0.0011248859,6.0277907e-06,0.0005004898,7.4544596e-06,0.00015599043,1.138449e-08,3.9943316e-05,0.0006054578,5.1303352e-05,0.9933235,0.0034158684,1.5591955e-07
-441.3368,9,0.0032032873,12,0.44836694,0.43090725,5.106823e-06,0.013356263,0.003211016,0.0009607351,0.059134547,0.0006602516,0.00013456479,9.5350715e-06,0.0032032873,0.010783658,0.012415869,0.44836694,0.016605616,0.00024546357
-559.91266,12,0.9966967,12,0.9966967,0.00030900625,6.8672077e-09,0.00056271674,8.2633545e-05,2.805818e-07,0.0017917524,2.421146e-07,3.002392e-06,7.112584e-10,6.070644e-07,0.000541195,7.574394e-07,0.9966967,1.118494e-05,5.173967e-10
-736.0598,13,0.099740416,4,0.7110009,4.3645083e-05,1.4180303e-06,0.0013784873,9.372099e-05,0.7110009,0.0012211044,0.060845148,1.2806262e-05,3.3182594e-05,1.274434e-06,0.12470698,0.00049095234,8.770275e-05,0.099740416,0.00034226605
-126.29498,1,0.6063301,1,0.6063301,0.26683867,0.6063301,4.0803207e-06,6.618541e-07,1.1805607e-05,7.8006604e-05,9.4494266e-05,0.00017911455,0.004190983,0.00016796865,0.06979552,0.05205124,6.0899433e-06,0.00018332471,6.787402e-05
