uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability,5_class_probability,6_class_probability,7_class_probability,8_class_probability,9_class_probability
-526.171,1,0.37450045,1,0.37450045,0.00019869936,0.37450045,0.00019338117,0.011566071,2.4027185e-07,1.3782112e-10,0.24539982,0.047339022,0.30329245,0.017509853
-542.9119,8,0.019993916,0,0.8500243,0.8500243,0.11159434,0.00013514954,3.3323236e-06,0.00026381927,3.0974958e-09,0.017931167,2.9812514e-05,0.019993916,2.4124498e-05
124.755905,2,0.9646292,2,0.9646292,2.033684e-05,0.035349365,0.9646292,2.888397e-09,1.1331764e-10,2.553683e-09,6.3939165e-09,2.8302097e-08,1.679084e-08,1.0900073e-06
-797.5291,4,0.99939656,4,0.99939656,8.144445e-07,2.1127228e-07,2.4306104e-08,2.8405482e-09,0.99939656,0.0005634597,2.5980382e-06,5.4260922e-06,2.9582645e-05,1.3452043e-06
-819.34973,9,0.8244115,9,0.8244115,1.5585287e-07,1.4475218e-06,3.4570116e-09,0.13212201,0.00025412653,1.7866378e-10,4.9227714e-07,0.0002605179,0.04294975,0.8244115
-721.2435,8,0.03306542,3,0.93851465,0.009641992,0.018322892,3.4697496e-07,0.93851465,9.559363e-06,1.9142836e-07,0.00038749573,4.9076094e-05,0.03306542,8.433462e-06
-626.9623,9,0.9999819,9,0.9999819,2.3775792e-10,3.220398e-06,1.00631385e-10,2.7649902e-08,5.9234746e-09,2.5014062e-13,1.3463007e-07,1.0760524e-06,1.3736911e-05,0.9999819
-32.582497,5,0.9999709,5,0.9999709,4.637622e-12,2.9064171e-05,1.1721766e-08,4.6127907e-11,9.519442e-10,0.9999709,1.3765688e-13,4.010298e-12,2.721774e-10,1.6085348e-12
-710.7244,8,0.20351925,3,0.69163257,0.01643371,0.08790215,2.3320757e-05,0.69163257,1.6386668e-05,6.8853374e-06,0.00021529858,0.00024771877,0.20351925,2.742483e-06
-1097.2751,9,0.99881786,9,0.99881786,6.5675304e-06,8.130547e-08,1.3456555e-06,1.03270494e-13,0.0011097552,2.5990926e-10,1.0253866e-08,6.379315e-05,5.403872e-07,0.99881786
-435.13922,9,0.99710625,9,0.99710625,7.695763e-07,5.657463e-05,3.888054e-07,3.6140714e-06,1.2431484e-05,2.0372865e-13,8.88575e-05,9.963707e-06,0.0027211145,0.99710625
-377.23993,4,0.99930155,4,0.99930155,0.00011278562,1.406982e-08,1.15175064e-10,8.443739e-09,0.99930155,1.5148713e-07,9.271794e-09,0.00058209524,2.7605836e-06,7.4803745e-07
-355.54556,2,0.6080825,2,0.6080825,9.91182e-08,0.032302763,0.6080825,6.8336165e-10,7.460438e-08,2.0131362e-10,5.6300596e-06,7.444728e-05,6.3347536e-05,0.3594711
-619.2634,0,0.9859411,0,0.9859411,0.9859411,0.007417849,1.4065115e-06,0.0063926526,6.525702e-05,1.4943258e-05,2.393003e-05,8.973689e-05,1.2317124e-05,4.0806008e-05
-723.7728,6,0.5823603,6,0.5823603,8.105424e-12,4.448781e-05,0.00038341986,0.00013123003,6.85429e-10,9.452457e-17,0.5823603,0.14004748,0.015566484,0.26146653
-779.3545,7,0.9998166,7,0.9998166,2.8272903e-13,0.00016611398,1.4919208e-05,1.5882163e-08,4.629404e-08,9.1102004e-10,6.8161984e-07,0.9998166,9.378787e-08,1.6061365e-06
-657.18805,8,0.30376774,3,0.46881726,0.0005440375,0.12277308,2.1228673e-06,0.46881726,0.04856733,0.0497733,0.00021366465,0.0053688684,0.30376774,0.00017257294
-441.3368,6,0.6263636,6,0.6263636,2.7597102e-06,0.00059392897,0.0001695215,3.73462e-05,5.1999137e-08,1.6058498e-14,0.6263636,0.37092876,0.0018385836,6.535207e-05
-30.318726,1,0.65267247,1,0.65267247,0.3247436,0.65267247,0.00016333819,2.571574e-05,0.0008699203,0.013269864,2.418502e-07,0.008241277,5.818118e-07,1.3057569e-05
-292.8531,0,0.44819057,0,0.44819057,0.44819057,0.41639623,5.4651755e-05,0.120957345,0.00031770937,0.007698208,4.6483524e-07,0.0030376771,0.00024846187,0.003098757
