uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability
-449.7554,2,0.99354136,2,0.99354136,1.5406536e-15,9.99558e-11,0.99354136,5.2509275e-08,0.0064586685
-707.56116,1,0.9963181,1,0.9963181,4.7844695e-10,0.9963181,0.003679149,2.6866844e-06,1.1436354e-12
-187.24423,4,0.99674195,4,0.99674195,6.0007665e-08,4.3940368e-06,0.0001315486,0.0031220214,0.99674195
28.215927,0,0.99998546,0,0.99998546,0.99998546,1.4359435e-05,8.556006e-12,2.3293131e-07,1.13574264e-13
-135.72491,2,0.9914671,2,0.9914671,3.8484998e-07,9.789114e-06,0.9914671,0.008506452,1.6364176e-05
-760.6719,1,0.07043362,4,0.92858076,1.7520435e-06,0.07043362,0.0002606515,0.00072320417,0.92858076
-468.04703,4,0.9999577,4,0.9999577,4.6396862e-11,7.125797e-08,3.5939533e-11,4.2284173e-05,0.9999577
-599.38306,3,0.9961887,3,0.9961887,0.0015902667,1.8223493e-05,1.1128339e-09,0.9961887,0.0022027497
-761.5533,1,0.0073804916,4,0.991911,8.30708e-09,0.0073804916,0.00028508724,0.00042341553,0.991911
-174.3325,0,0.9999999,0,0.9999999,0.9999999,1.6274554e-09,7.850448e-13,6.3063084e-08,4.6229565e-11
-100.71353,2,0.9997451,2,0.9997451,2.9868188e-14,3.8138776e-08,0.9997451,2.3397467e-08,0.00025495442
-423.615,0,0.9992773,0,0.9992773,0.9992773,5.4972537e-07,1.7095229e-12,0.0007221626,6.3011284e-11
-541.7544,2,0.99999964,2,0.99999964,1.1384786e-13,7.486251e-09,0.99999964,4.0732925e-10,3.8324447e-07
-674.19104,3,0.5394503,3,0.5394503,0.025976716,0.434572,6.9274506e-07,0.5394503,2.7882703e-07
-325.43918,3,0.0002368669,1,0.9997261,4.0137475e-06,0.9997261,3.2966367e-05,0.0002368669,6.359264e-09
84.27626,4,0.9999889,4,0.9999889,5.6438236e-09,3.001829e-09,2.3682014e-07,1.08076265e-05,0.9999889
-448.037,3,0.94111437,3,0.94111437,0.037498455,1.0961961e-05,3.1087037e-08,0.94111437,0.021376207
-675.3699,4,0.95242935,4,0.95242935,4.9308887e-11,0.010382035,6.1123814e-05,0.03712746,0.95242935
-441.3368,1,0.11061698,3,0.7272477,9.829243e-10,0.11061698,0.159282,0.7272477,0.0028534166
-429.42432,3,0.008733788,0,0.9902891,0.9902891,0.0009771071,2.377372e-10,0.008733788,5.6279344e-08
-636.404,2,0.99999857,2,0.99999857,1.0799584e-14,1.4542511e-06,0.99999857,1.1378929e-10,5.9543286e-09
-769.7192,1,0.9999999,1,0.9999999,2.133913e-15,0.9999999,1.182804e-07,2.2555215e-11,2.4254312e-22
19.410362,4,0.9999988,4,0.9999988,1.6892591e-09,1.8226632e-11,3.7233555e-08,1.1452834e-06,0.9999988
-126.29498,4,0.9991423,4,0.9991423,0.0007287033,1.6925393e-08,4.433421e-07,0.0001285649,0.9991423
-32.582497,0,0.99999547,0,0.99999547,0.99999547,4.1768436e-10,1.5622356e-09,3.6431497e-06,8.440889e-07
-18.170118,0,0.9999982,0,0.9999982,0.9999982,7.032828e-10,2.2834939e-11,1.8156943e-06,5.674607e-09
-742.57935,1,0.99964845,1,0.99964845,7.564502e-09,0.99964845,0.0002634004,8.8093046e-05,2.3645439e-12
-174.32892,0,0.9999995,0,0.9999995,0.9999995,3.3060962e-07,4.898683e-14,1.7050866e-07,4.8618034e-14
-545.0203,2,0.999801,2,0.999801,3.7353885e-14,1.14132925e-08,0.999801,1.2578448e-08,0.00019900448
-628.254,4,0.9999044,4,0.9999044,7.337064e-11,1.9052392e-07,1.7619521e-09,9.535032e-05,0.9999044
-82.18443,0,0.99217284,0,0.99217284,0.99217284,7.445537e-05,1.6908292e-08,0.007499559,0.0002530849
-636.7859,1,0.9999999,1,0.9999999,1.6021947e-15,0.9999999,8.570112e-08,7.047984e-11,9.186289e-23
-414.8034,2,0.99999917,2,0.99999917,9.507841e-14,9.9297466e-08,0.99999917,3.228451e-10,7.247731e-07
-474.5279,3,0.9971322,3,0.9971322,0.002148035,3.48866e-08,5.5106728e-11,0.9971322,0.00071974116
-347.69507,4,0.46565685,3,0.5315912,0.00048169834,0.0022507398,1.9594247e-05,0.5315912,0.46565685
18.917973,0,0.9999193,0,0.9999193,0.9999193,3.474046e-09,7.84591e-09,8.7004736e-07,7.987591e-05
-130.49847,0,0.9999949,0,0.9999949,0.9999949,4.7923927e-09,1.3372592e-10,5.1120905e-06,1.3540872e-08
-731.2579,3,0.8852517,3,0.8852517,0.00013054268,0.11457974,2.3508943e-07,0.8852517,3.774646e-05
-492.39374,3,0.9878351,3,0.9878351,0.00030489973,0.00042573962,1.767224e-08,0.9878351,0.011434182
-355.5274,0,0.9996767,0,0.9996767,0.9996767,1.4055632e-07,1.4011932e-13,0.0003232262,6.463155e-09
-339.99545,2,0.82231027,2,0.82231027,2.2348751e-18,1.5385677e-08,0.82231027,1.7322708e-07,0.17768957
-293.46466,2,0.9999832,2,0.9999832,2.572537e-07,2.6735563e-07,0.9999832,1.24886945e-08,1.6300673e-05
-249.9876,2,0.9999534,2,0.9999534,3.511933e-13,9.187295e-07,0.9999534,4.2767243e-07,4.5125787e-05
-289.24695,0,0.018603036,3,0.97958595,0.018603036,5.501971e-06,9.875942e-06,0.97958595,0.0017955754
68.10603,0,0.9995534,0,0.9995534,0.9995534,2.2017731e-10,6.234795e-09,0.0001196101,0.00032697944
-619.2634,4,1.8475403e-05,1,0.66605055,1.6421487e-11,0.66605055,0.33392066,1.0308098e-05,1.8475403e-05
-145.0155,4,0.99870205,4,0.99870205,1.5480344e-06,6.1632535e-09,0.0005895312,0.0007068379,0.99870205
