uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability,5_class_probability,6_class_probability,7_class_probability,8_class_probability,9_class_probability
-889.9657,2,0.3200624,2,0.3200624,0.27745557,0.0011534307,0.3200624,0.030222885,0.12606508,0.07024244,0.15066735,0.0027994209,0.0003885881,0.020942837
-230.30803,0,0.0012011107,7,0.7768007,0.0012011107,0.0100874705,0.025803989,0.0031936357,0.0023938525,0.0007114211,0.004345095,0.7768007,0.006820052,0.16864273
-665.4009,2,0.58661354,2,0.58661354,0.038687427,0.3012029,0.58661354,0.0008038149,0.0037240405,0.01244977,0.016568242,0.0048239683,0.001483791,0.03364259
-447.31125,6,0.044511627,4,0.62481344,0.053684518,0.0200573,0.05892761,0.035314772,0.62481344,0.12318653,0.044511627,0.019841328,0.0013673762,0.018295487
-905.1408,0,0.37858433,0,0.37858433,0.37858433,0.0045079975,0.15201631,0.037383713,0.10666019,0.17238292,0.12011275,0.0060061566,0.0006478216,0.02169789
-207.29955,5,0.052252416,2,0.2918753,0.039829347,0.25637296,0.2918753,0.008955307,0.057005234,0.052252416,0.17181991,0.10669062,0.007931708,0.0072671357
-431.93475,6,0.2296841,5,0.24918444,0.23046792,0.054724284,0.05614973,0.009648329,0.14570916,0.24918444,0.2296841,0.0065321415,0.0008292577,0.017070632
-427.79593,4,0.21844807,6,0.43302283,0.057378404,0.02481726,0.01725,0.06416303,0.21844807,0.024845056,0.43302283,0.03252158,0.11991711,0.0076366286
124.755905,3,0.8043141,3,0.8043141,0.13476522,0.0055652773,0.012439652,0.8043141,0.00587853,0.001844162,0.0038089135,0.00916876,0.0005266709,0.0216886
-1007.5597,9,0.9099897,9,0.9099897,0.08369003,1.938448e-05,0.0021392019,0.0018340305,0.0014046713,0.00023153405,0.0005744254,7.027122e-05,4.670829e-05,0.9099897
-339.99545,3,0.6795439,3,0.6795439,0.16861469,0.0055827643,0.05521978,0.6795439,0.041484803,0.013074657,0.012775925,0.005592124,0.007216261,0.010895054
-368.54224,2,0.298301,5,0.33169436,0.19737792,0.015956776,0.298301,0.017853476,0.04676675,0.33169436,0.019557225,0.00838711,0.0002452383,0.06386016
