uniqueID,real_label,real_probability,predicted_label,predicted_probability
2789.1768,0,0.9960995,0,0.9960995
2455.305,10,0.2263022,10,0.2263022
31.045,29,0.2553175,29,0.2553175
943.58,1,0.04350267,24,0.5713047
1836.301,1,0.05666663,24,0.23118827
3257.79,13,0.9799999,13,0.9799999
2442.421,3,0.11763215,17,0.3202789
1668.405,14,0.746503,14,0.746503
532.01,5,0.18858911,5,0.18858911
2990.127,13,0.73912674,13,0.73912674
1935.18,27,0.0019249917,26,0.5481394
1571.2899,16,0.77483845,16,0.77483845
4371.851,18,0.27715498,18,0.27715498
1073.6709,12,0.06620562,15,0.60845816
4744.954,21,0.07676392,2,0.7798449
3968.293,4,0.52123725,4,0.52123725
1437.53,14,0.9802563,14,0.9802563
1358.7789,27,0.020748712,11,0.33927208
2708.2239,6,0.834327,6,0.834327
844.93,10,0.37828505,10,0.37828505
3694.8699,12,0.97661567,12,0.97661567
264.13,25,0.82013416,25,0.82013416
3522.5493,9,0.21643086,26,0.5420846
8316.313,26,0.43480295,26,0.43480295
335.93597,20,0.06742249,10,0.83023506
2409.401,20,0.07685003,11,0.3651627
1375.64,25,0.14695446,29,0.27829164
2290.836,15,0.008246772,1,0.326043
3556.8457,8,0.7699203,8,0.7699203
1724.437,17,0.7942843,17,0.7942843
2511.6409,5,0.99445,5,0.99445
333.50403,29,0.40432686,29,0.40432686
5068.269,3,0.52728343,3,0.52728343
2586.352,18,0.7249976,18,0.7249976
6887.3066,19,0.30735654,2,0.42805547
3762.8433,20,0.44930953,20,0.44930953
3048.896,12,0.99442816,12,0.99442816
3977.9531,7,0.9928508,7,0.9928508
4298.2964,12,0.99999154,12,0.99999154
616.415,24,0.8470581,24,0.8470581
2928.3364,13,0.29101285,13,0.29101285
543.91003,24,0.9182099,24,0.9182099
2507.2021,17,0.06195095,22,0.19910026
402.801,24,0.2919992,24,0.2919992
3339.041,6,0.7822678,6,0.7822678
646.97595,24,0.51708597,24,0.51708597
881.88403,9,0.24172501,9,0.24172501
2511.104,6,0.20408165,11,0.39700347
4691.7393,1,0.02632156,26,0.28131476
323.836,29,0.7269964,29,0.7269964
1694.576,15,0.9076535,15,0.9076535
2127.6162,7,0.99967134,7,0.99967134
634.01196,27,0.05409422,20,0.25375962
2612.391,12,0.99990106,12,0.99990106
760.70703,15,0.8372981,15,0.8372981
3564.839,28,0.945405,28,0.945405
4453.881,22,0.02535672,8,0.63935965
3701.8633,19,0.3316116,18,0.59990495
2193.309,11,0.83407015,11,0.83407015
1905.2012,17,0.038300797,29,0.36239997
3380.709,9,0.4924001,9,0.4924001
