uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability,5_class_probability,6_class_probability,7_class_probability,8_class_probability,9_class_probability
-526.171,1,0.005300598,3,0.90237755,1.8846524e-07,0.005300598,1.9678868e-05,0.90237755,4.2187086e-08,8.045318e-08,0.06358284,0.028367732,0.00035063963,6.7147107e-07
-542.9119,8,0.041515954,7,0.9500071,1.8661834e-06,0.0003663031,3.7896898e-05,8.9408536e-07,5.3289723e-06,1.7229787e-08,0.007125365,0.9500071,0.041515954,0.00093938643
124.755905,2,0.76475006,2,0.76475006,7.765642e-05,0.23435801,0.76475006,9.5149844e-08,4.0011644e-10,0.000808817,5.3652336e-09,2.1467851e-10,2.0817508e-07,5.1028546e-06
-797.5291,4,0.9980617,4,0.9980617,2.4416797e-08,0.000116015464,1.9203835e-05,0.00025720018,0.9980617,0.00041250003,0.0010985765,2.0445495e-05,1.4282366e-05,8.4041076e-08
-819.34973,9,0.9960199,9,0.9960199,2.142974e-10,0.00037759912,9.605802e-08,0.00017838288,1.9135e-05,0.00011970374,1.7635038e-08,0.0002787469,0.003006518,0.9960199
-721.2435,8,0.16490561,3,0.44435942,0.0061095133,0.3845269,1.631794e-07,0.44435942,9.456941e-06,3.162499e-06,5.7423706e-05,7.365368e-08,0.16490561,2.8276114e-05
-626.9623,9,0.9994485,9,0.9994485,2.62905e-08,3.187881e-06,1.7917215e-06,2.8308207e-08,4.9222984e-07,1.07304895e-05,1.4110725e-08,5.667698e-07,0.00053467747,0.9994485
-32.582497,5,0.99998295,5,0.99998295,1.7811145e-13,1.6872264e-05,1.4893759e-12,2.0835876e-07,2.8573864e-12,0.99998295,8.604552e-17,8.668037e-13,6.711361e-10,1.0328242e-08
-710.7244,8,0.5387517,8,0.5387517,0.41106066,0.038658727,7.763089e-08,0.009881038,0.00021901907,0.0013973773,3.8316685e-07,5.767446e-07,0.5387517,3.0463922e-05
-1097.2751,9,0.99094075,9,0.99094075,1.3150578e-09,0.0008238854,9.762174e-06,3.965929e-08,0.00023630433,2.7517676e-06,3.5719935e-08,2.3566889e-05,0.007962881,0.99094075
-435.13922,9,0.9721859,9,0.9721859,1.1490569e-07,4.3777636e-06,4.289908e-05,5.8652864e-07,2.6585592e-08,1.0263353e-08,0.00018250123,0.0007214884,0.02686221,0.9721859
-377.23993,4,0.9976527,4,0.9976527,0.00082744955,1.685333e-05,9.533185e-09,9.338719e-05,0.9976527,0.000601174,2.4886356e-07,0.00052873074,0.00027890902,4.5952163e-07
-355.54556,2,0.9707374,2,0.9707374,4.0272257e-06,0.0055878516,0.9707374,3.366821e-10,3.0363787e-09,1.7468623e-06,0.006688069,0.0019362216,0.002249734,0.012794922
