uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability,5_class_probability,6_class_probability,7_class_probability,8_class_probability,9_class_probability,10_class_probability,11_class_probability,12_class_probability,13_class_probability,14_class_probability
S001C001P022R001A001,0,0.00019545986,7,0.5023764,0.0001954598556039855,0.0002286414965055883,0.00017612754891160876,2.3678073830524227e-06,0.0009523613261990249,0.00021557611762546003,0.00103386037517339,0.50237637758255,0.4934638440608978,1.3730655155086424e-05,0.00015136663569137454,7.693111001572106e-06,0.00047979550436139107,0.0006945575587451458,8.283444003609475e-06
S001C001P022R001A002,1,0.00024421787,5,0.51789534,0.005704864859580994,0.00024421786656603217,0.0141671784222126,4.109606743440963e-05,0.18474318087100983,0.5178953409194946,0.23021888732910156,0.007352700922638178,0.000334474811097607,0.00010759969154605642,0.013823115266859531,0.014617621898651123,0.0008678214508108795,0.008719881065189838,0.0011620002333074808
S001C001P022R001A003,2,0.1844087,2,0.1844087,0.06587153673171997,0.1592494547367096,0.18440869450569153,0.008339065127074718,0.04808874800801277,0.07254691421985626,0.17514370381832123,0.006803557276725769,0.023555224761366844,0.0007062617805786431,0.05892574414610863,0.13666342198848724,0.040367092937231064,0.018771935254335403,0.0005586915649473667
S001C001P022R001A004,3,0.9985582,3,0.9985582,2.6642375814844854e-05,2.795286206946912e-07,0.0002002976689254865,0.9985582232475281,4.186262685834663e-06,2.1082527382532135e-05,8.022866677492857e-05,2.495274031844019e-07,3.260704761487432e-05,4.133531547267921e-06,5.094980224384926e-06,3.587307219277136e-06,0.0010463197249919176,1.5179188039837754e-06,1.5633295333827846e-05
S001C001P022R001A005,4,0.12024176,5,0.2995543,0.02004883997142315,0.00479008536785841,0.05741025134921074,0.006817459594458342,0.12024176120758057,0.2995542883872986,0.2148822844028473,0.0019737952388823032,0.0001293913956033066,0.000859975116327405,0.10026226192712784,0.16292177140712738,0.001719808322377503,0.008156143128871918,0.00023186279577203095
S001C001P022R001A006,5,0.38436303,5,0.38436303,0.010747663676738739,0.0029366733506321907,0.0043165069073438644,0.006443047430366278,0.10678232461214066,0.3843630254268646,0.24497738480567932,0.0018970509991049767,5.762731689173961e-06,0.00013795081758871675,0.05869048461318016,0.17467372119426727,0.0009481962770223618,0.0030336000490933657,4.6612538426415995e-05
S001C001P022R001A007,6,0.3206556,5,0.4327794,0.007057208567857742,0.0010166486026719213,0.0033012342173606157,0.0010347256902605295,0.14344832301139832,0.4327794015407562,0.32065561413764954,0.0010799794690683484,1.6278207112918608e-05,3.305770587758161e-05,0.034700047224760056,0.052265848964452744,0.0005896602524444461,0.002003441099077463,1.85187382157892e-05
S001C001P022R001A008,7,0.92157066,7,0.92157066,0.006007306277751923,0.004311933182179928,0.0004737522976938635,0.00025361942243762314,0.01341342180967331,0.01439721416682005,0.015530910342931747,0.9215706586837769,0.012926568277180195,0.00042535015381872654,0.004970192443579435,0.0007364451885223389,0.0030805461574345827,0.0018690266879275441,3.3091851946664974e-05
S001C001P022R001A009,8,0.96474075,8,0.96474075,0.00021772200125269592,0.0005685007199645042,0.0022358065471053123,6.810658305766992e-06,0.003708962816745043,0.000852826691698283,0.010959126055240631,0.015893815085291862,0.9647407531738281,6.188740826473804e-07,0.0003326551232021302,7.632090273546055e-05,0.00013166248390916735,0.000257733219768852,1.6628378944005817e-05
S001C001P022R001A010,9,0.35677296,9,0.35677296,0.1808311641216278,0.005439240485429764,0.015453293919563293,0.044112954288721085,0.007325177546590567,0.005966804921627045,0.0026597140822559595,0.020052902400493622,0.0007598481024615467,0.3567729592323303,0.021741218864917755,0.004854284692555666,0.3136462867259979,0.019896967336535454,0.0004872855788562447
