uniqueID,real_label,real_probability,predicted_label,predicted_probability,0_class_probability,1_class_probability,2_class_probability,3_class_probability,4_class_probability
-449.7554,2,0.9999995,2,0.9999995,1.0745326e-11,3.367852e-07,0.9999995,7.641379e-08,2.1930113e-08
-707.56116,1,0.92933446,1,0.92933446,8.5337824e-08,0.92933446,0.017345693,0.053294178,2.54524e-05
-187.24423,4,0.9939856,4,0.9939856,5.5207483e-08,3.6748924e-07,9.360561e-05,0.0059203636,0.9939856
28.215927,0,0.9997311,0,0.9997311,0.9997311,6.249295e-10,6.844522e-15,0.00026891966,2.2358724e-09
-135.72491,2,0.5142082,2,0.5142082,0.07186452,0.0066375425,0.5142082,0.04672841,0.3605613
-760.6719,1,0.4057825,4,0.5812042,1.0262389e-08,0.4057825,0.00012094818,0.012892346,0.5812042
-468.04703,4,0.9978636,4,0.9978636,0.00039143642,5.028152e-06,9.895749e-09,0.0017399432,0.9978636
-599.38306,3,0.26340654,1,0.6563827,0.07838792,0.6563827,0.0018216453,0.26340654,1.2815328e-06
-761.5533,1,0.0005447009,4,0.98382896,3.1217016e-09,0.0005447009,4.9046346e-05,0.015577313,0.98382896
-174.3325,0,0.9990421,0,0.9990421,0.9990421,1.0719668e-08,8.858209e-14,0.0009577719,1.3963647e-07
-100.71353,2,0.9432904,2,0.9432904,0.03661914,4.660954e-05,0.9432904,0.0009835903,0.01906016
-423.615,0,0.9999865,0,0.9999865,0.9999865,2.1529749e-07,8.877807e-13,1.32589985e-05,8.174234e-10
-541.7544,2,0.9996357,2,0.9996357,3.768929e-09,7.177248e-05,0.9996357,0.00011409101,0.00017849414
-674.19104,3,0.17338431,1,0.8224025,3.860883e-07,0.8224025,2.8841301e-05,0.17338431,0.0041840165
-325.43918,3,0.24357228,4,0.7445269,2.2342867e-08,0.011900071,6.7556374e-07,0.24357228,0.7445269
84.27626,4,0.11017281,0,0.8880026,0.8880026,1.3481772e-07,3.751528e-09,0.0018245059,0.11017281
-448.037,3,0.9797223,3,0.9797223,0.0041619693,0.016081892,3.2602093e-05,0.9797223,1.1431501e-06
-675.3699,4,0.9398805,4,0.9398805,2.4518976e-10,0.05417515,1.0983447e-05,0.005933407,0.9398805
-441.3368,1,0.17717537,3,0.7998446,1.4479597e-06,0.17717537,0.010209964,0.7998446,0.012768615
-429.42432,3,0.88311374,3,0.88311374,0.021150155,0.006645139,5.9419403e-07,0.88311374,0.089090325
-636.404,2,0.99999976,2,0.99999976,9.284436e-16,1.8434943e-07,0.99999976,2.5494453e-09,5.98839e-09
-769.7192,1,0.9996159,1,0.9996159,1.469836e-10,0.9996159,8.25612e-07,0.00038285163,3.4928587e-07
19.410362,4,0.97160023,4,0.97160023,0.0032407155,6.4098544e-09,3.0211038e-05,0.025128793,0.97160023
-126.29498,4,0.9965243,4,0.9965243,0.00039667488,3.42798e-05,1.9774534e-05,0.00302496,0.9965243
-32.582497,0,0.999979,0,0.999979,0.999979,1.2291587e-10,9.720345e-12,2.0933569e-05,4.9512307e-11
-18.170118,0,0.99998033,0,0.99998033,0.99998033,3.665737e-12,1.745029e-12,1.9716917e-05,9.5554484e-12
-742.57935,1,0.99685574,1,0.99685574,1.4402652e-07,0.99685574,0.0029802294,0.00016387228,2.3435758e-09
-174.32892,0,0.9998964,0,0.9998964,0.9998964,4.456192e-11,2.1075952e-15,0.00010362877,3.749793e-11
-545.0203,2,0.99999785,2,0.99999785,7.7885376e-13,2.1398894e-06,0.99999785,2.3199522e-08,8.439717e-09
-628.254,4,0.99618405,4,0.99618405,1.1233649e-07,0.00011508139,1.7368578e-07,0.0037005085,0.99618405
-82.18443,0,0.9985238,0,0.9985238,0.9985238,0.000158063,7.3421164e-10,0.0013182241,3.7753126e-10
-636.7859,1,0.8429885,1,0.8429885,3.123583e-10,0.8429885,4.8775933e-06,0.15121895,0.0057876664
-414.8034,2,0.996329,2,0.996329,1.9004545e-08,0.0036589226,0.996329,1.2038777e-05,9.7624575e-09
-474.5279,3,0.9711211,3,0.9711211,0.00055121165,0.028217107,0.000110458794,0.9711211,1.5099833e-07
-347.69507,4,0.04612112,0,0.9395151,0.9395151,2.9836332e-05,9.424881e-05,0.014239746,0.04612112
18.917973,0,0.999959,0,0.999959,0.999959,1.02682134e-10,4.3614673e-10,4.105898e-05,6.4575976e-13
-130.49847,0,0.9963123,0,0.9963123,0.9963123,9.639088e-09,6.4918626e-09,0.0036873787,2.6206968e-07
-731.2579,3,0.53395,3,0.53395,1.7030384e-06,0.45397285,6.809325e-07,0.53395,0.0120747555
-492.39374,3,0.35106635,0,0.35425636,0.35425636,0.29466194,3.4928797e-07,0.35106635,1.5004319e-05
-355.5274,0,0.32695284,3,0.6535899,0.32695284,0.019449718,8.98284e-09,0.6535899,7.5393878e-06
-339.99545,2,0.99996924,2,0.99996924,4.2318143e-07,6.94274e-07,0.99996924,2.4249548e-05,5.514499e-06
-293.46466,2,0.99077916,2,0.99077916,1.7173668e-05,0.0002985318,0.99077916,0.0048431717,0.0040618856
-249.9876,2,0.999821,2,0.999821,1.3271546e-08,0.00015629102,0.999821,2.211545e-05,5.5626816e-07
-289.24695,0,0.9936795,0,0.9936795,0.9936795,0.002315083,0.00022599749,0.0037721717,7.2585626e-06
68.10603,0,0.99985385,0,0.99985385,0.99985385,3.1187017e-09,4.7347326e-10,0.00014609893,2.5381752e-10
-619.2634,4,0.9981567,4,0.9981567,1.5066167e-06,6.2032086e-08,0.00011697255,0.0017246912,0.9981567
-145.0155,4,0.9956715,4,0.9956715,2.3054652e-08,2.8050456e-10,3.3951963e-08,0.004328492,0.9956715
-393.7921,3,0.4879606,3,0.4879606,1.0100512e-08,3.0148452e-05,0.21142551,0.4879606,0.3005837
-800.4564,1,0.9999335,1,0.9999335,6.048445e-11,0.9999335,7.867231e-06,5.8187314e-05,4.6053e-07
-263.24957,4,0.99298286,4,0.99298286,0.00012567655,2.2705064e-05,4.778701e-08,0.006868689,0.99298286
-694.87646,1,0.9956684,1,0.9956684,1.3644876e-09,0.9956684,0.0005438112,0.0036852944,0.00010241
-411.07202,0,0.9970086,0,0.9970086,0.9970086,0.0012857232,1.204322e-07,0.0017055521,3.315158e-09
-246.48512,3,0.12728724,4,0.8724383,0.00018784251,1.987748e-07,8.641642e-05,0.12728724,0.8724383
-187.45615,3,0.09136109,0,0.47196093,0.47196093,0.43652037,0.0001575673,0.09136109,1.8142791e-09
-612.6927,1,0.9859703,1,0.9859703,7.75083e-09,0.9859703,0.011634068,0.002395581,2.7720073e-08
-433.0112,3,0.54064155,3,0.54064155,6.791434e-07,0.048583187,0.3985462,0.54064155,0.012228401
-660.58185,4,0.96810615,4,0.96810615,3.604572e-05,0.00016102273,1.3190629e-07,0.031696603,0.96810615
-289.62094,0,0.99999166,0,0.99999166,0.99999166,8.024466e-09,1.3381458e-13,8.376052e-06,1.8565722e-11
-63.45455,0,0.9999945,0,0.9999945,0.9999945,3.0766673e-10,5.274557e-13,5.466127e-06,5.9946034e-11
-704.66406,1,0.9609493,1,0.9609493,3.2722568e-07,0.9609493,7.946456e-05,0.038966335,4.5630804e-06
-11.379494,0,0.9999994,0,0.9999994,0.9999994,1.9731041e-09,4.736241e-15,5.769019e-07,7.0204427e-13
-521.14905,1,0.78266805,1,0.78266805,4.006577e-08,0.78266805,0.003343357,0.1575723,0.05641636
-485.76855,2,0.99318284,2,0.99318284,7.5801263e-06,0.0022220688,0.99318284,0.004548414,3.90201e-05
-347.54248,4,0.9927886,4,0.9927886,9.28917e-06,5.0463874e-05,1.2259394e-06,0.0071503813,0.9927886
-232.5159,2,0.99751246,2,0.99751246,0.0022366957,0.00016255803,0.99751246,5.0322655e-05,3.78808e-05
108.184975,0,0.99999833,0,0.99999833,0.99999833,1.1712488e-10,8.203937e-12,1.6804347e-06,9.447447e-12
49.732616,0,0.9999349,0,0.9999349,0.9999349,5.9953144e-13,6.8801135e-21,6.504392e-05,1.5162614e-12
-95.36192,3,0.00175028,0,0.9820387,0.9820387,3.0719686e-05,0.016141804,0.00175028,3.8565788e-05
-481.44437,3,0.9511672,3,0.9511672,0.0012351685,0.047581293,1.3416119e-05,0.9511672,2.9490786e-06
-835.3268,1,0.99979955,1,0.99979955,3.8353332e-13,0.99979955,3.2563978e-06,0.0001947201,2.4615113e-06
-662.1202,4,0.98592514,4,0.98592514,1.0728396e-08,4.527267e-05,6.749327e-07,0.01402894,0.98592514
-788.72656,1,0.247906,2,0.7454233,2.6164617e-09,0.247906,0.7454233,0.006669109,1.4777239e-06
-353.1646,4,0.9998808,4,0.9998808,1.4357547e-09,1.0406392e-09,3.0563648e-12,0.000119229306,0.9998808
-131.37753,0,0.9999995,0,0.9999995,0.9999995,9.312506e-09,1.1490671e-14,4.3038364e-07,2.788e-13
-518.74176,2,0.9975431,2,0.9975431,8.8101467e-07,0.0014760428,0.9975431,0.00097007747,9.913846e-06
-334.00226,3,0.5171384,3,0.5171384,0.4112861,0.00083889917,2.870103e-08,0.5171384,0.070736565
-392.25244,1,0.0041810046,3,0.9827644,1.877281e-09,0.0041810046,0.00980139,0.9827644,0.003253201
-439.9523,0,0.99988675,0,0.99988675,0.99988675,2.6288978e-07,9.641954e-08,4.2799362e-05,7.007928e-05
-657.18805,3,0.98551476,3,0.98551476,0.00015233266,0.00023327897,7.672671e-05,0.98551476,0.014022947
-871.2786,1,0.9998727,1,0.9998727,1.2889785e-10,0.9998727,2.292814e-06,0.0001249755,7.751627e-09
-391.02356,4,0.27907157,3,0.72072446,2.771834e-08,1.2780695e-06,0.00020268693,0.72072446,0.27907157
-767.19653,3,0.21411148,4,0.7825571,5.884822e-11,0.0033312237,2.8319153e-07,0.21411148,0.7825571
-302.2564,2,0.99953735,2,0.99953735,7.5672267e-07,0.0004527622,0.99953735,7.790779e-06,1.4613724e-06
-728.80273,1,0.99086094,1,0.99086094,1.1840866e-10,0.99086094,5.8016855e-07,0.009132561,5.892214e-06
